CRASH_DATE,POSTED_SPEED_LIMIT,WEATHER_CONDITION,LIGHTING_CONDITION,FIRST_CRASH_TYPE,TRAFFICWAY_TYPE,ALIGNMENT,ROADWAY_SURFACE_COND,ROAD_DEFECT,INTERSECTION_RELATED_I,PRIM_CONTRIBUTORY_CAUSE,BEAT_OF_OCCURRENCE,NUM_UNITS,CRASH_MONTH,INJURIES_TOTAL,CRASH_DAY_OF_WEEK,LATITUDE,LONGITUDE,week,day_of_week,day_name,month,hour,time_of_day,is_weekend,incident_occurred
2026-07-27 06:28:00,30,SEVERE RAIN,DAYLIGHT,REAR END,NOT DIVIDED,STRAIGHT AND LEVEL,WET,NO DEFECTS,Y,FAILING TO YIELD RIGHT-OF-WAY,BEAT_113,2,7,0,1,42.068575,-87.474554,31,0,Monday,7,6,Morning_Rush,0,0
2026-07-27 06:34:00,35,RAIN,DAYLIGHT,SIDESWIPE SAME DIRECTION,T-INTERSECTION,STRAIGHT AND LEVEL,WET,WORN SURFACE,N,FAILING TO YIELD RIGHT-OF-WAY,BEAT_110,3,7,0,1,42.028515,-87.510478,31,0,Monday,7,6,Morning_Rush,0,0
2026-07-27 07:25:00,30,CLEAR,"DARKNESS, LIGHTED ROAD",ANGLE,ONE-WAY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,N,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,BEAT_107,4,7,3,1,41.981396,-87.547697,31,0,Monday,7,7,Morning_Rush,0,1
2026-07-27 08:02:00,20,SNOW,DAYLIGHT,REAR END,ONE-WAY,STRAIGHT AND LEVEL,WET,NO DEFECTS,N,WEATHER,BEAT_105,2,7,0,1,41.95986,-87.571191,31,0,Monday,7,8,Morning_Rush,0,0
2026-07-27 09:09:00,40,CLEAR,"DARKNESS, LIGHTED ROAD",REAR END,NOT DIVIDED,"CURVE, LEVEL",DRY,NO DEFECTS,Y,FOLLOWING TOO CLOSELY,BEAT_104,2,7,2,1,41.939308,-87.581751,31,0,Monday,7,9,Morning_Rush,0,1
2026-07-27 09:33:00,35,CLEAR,DAYLIGHT,REAR END,T-INTERSECTION,STRAIGHT AND LEVEL,DRY,NO DEFECTS,N,FAILING TO YIELD RIGHT-OF-WAY,BEAT_115,2,7,0,1,42.100896,-87.451922,31,0,Monday,7,9,Morning_Rush,0,0
2026-07-27 12:46:00,55,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,DIVIDED - W/MEDIAN,STRAIGHT AND LEVEL,WET,NO DEFECTS,N,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,BEAT_119,2,7,0,1,42.164761,-87.399725,31,0,Monday,7,12,Midday,0,0
2026-07-27 13:47:00,30,CLEAR,"DARKNESS, LIGHTED ROAD",PARKED MOTOR VEHICLE,DIVIDED - W/MEDIAN,STRAIGHT AND LEVEL,DRY,"RUT, HOLES",N,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,BEAT_115,2,7,0,1,42.10175,-87.450516,31,0,Monday,7,13,Midday,0,0
2026-07-27 14:48:00,25,FOG/SMOKE/HAZE,"DARKNESS, LIGHTED ROAD",REAR END,DIVIDED - W/MEDIAN,STRAIGHT AND LEVEL,WET,NO DEFECTS,Y,FAILING TO YIELD RIGHT-OF-WAY,BEAT_118,2,7,0,1,42.14426,-87.408626,31,0,Monday,7,14,Midday,0,0
2026-07-27 17:02:00,40,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,DIVIDED - W/MEDIAN,STRAIGHT AND LEVEL,DRY,NO DEFECTS,Y,DISREGARDING TRAFFIC SIGNALS,BEAT_114,2,7,0,1,42.086773,-87.45803,31,0,Monday,7,17,Evening_Rush,0,0
