CRASH_DATE,POSTED_SPEED_LIMIT,WEATHER_CONDITION,LIGHTING_CONDITION,FIRST_CRASH_TYPE,TRAFFICWAY_TYPE,ALIGNMENT,ROADWAY_SURFACE_COND,ROAD_DEFECT,INTERSECTION_RELATED_I,PRIM_CONTRIBUTORY_CAUSE,BEAT_OF_OCCURRENCE,NUM_UNITS,CRASH_MONTH,INJURIES_TOTAL,CRASH_DAY_OF_WEEK,LATITUDE,LONGITUDE,week,day_of_week,day_name,month,hour,time_of_day,is_weekend,incident_occurred
2026-01-19 07:27:00,25,CLEAR,DAYLIGHT,REAR END,FOUR WAY INTERSECTION,"CURVE, LEVEL",DRY,NO DEFECTS,N,FAILING TO YIELD RIGHT-OF-WAY,BEAT_108,2,1,0,1,41.994157,-87.53142,4,0,Monday,1,7,Morning_Rush,0,0
2026-01-19 08:36:00,30,SNOW,DARKNESS,PARKED MOTOR VEHICLE,DIVIDED - W/MEDIAN,STRAIGHT AND LEVEL,WET,NO DEFECTS,N,PHYSICAL CONDITION OF DRIVER,BEAT_105,2,1,0,1,41.953849,-87.577122,4,0,Monday,1,8,Morning_Rush,0,0
2026-01-19 09:33:00,25,CLEAR,DARKNESS,TURNING,NOT DIVIDED,"CURVE, LEVEL",DRY,NO DEFECTS,N,FOLLOWING TOO CLOSELY,BEAT_114,2,1,0,1,42.086447,-87.463232,4,0,Monday,1,9,Morning_Rush,0,0
2026-01-19 10:13:00,30,CLEAR,DUSK,PEDESTRIAN,ONE-WAY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,N,FOLLOWING TOO CLOSELY,BEAT_104,2,1,0,1,41.937463,-87.585232,4,0,Monday,1,10,Midday,0,0
2026-01-19 11:00:00,45,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,DIVIDED - W/MEDIAN,STRAIGHT AND LEVEL,WET,NO DEFECTS,N,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,BEAT_109,2,1,2,1,42.010398,-87.521143,4,0,Monday,1,11,Midday,0,1
2026-01-19 13:00:00,55,CLEAR,DAYLIGHT,FIXED OBJECT,DIVIDED - W/MEDIAN,STRAIGHT AND LEVEL,DRY,"RUT, HOLES",N,DISREGARDING TRAFFIC SIGNALS,BEAT_120,2,1,0,1,42.177661,-87.389735,4,0,Monday,1,13,Midday,0,0
2026-01-19 18:15:00,30,CLEAR,DAYLIGHT,REAR END,DIVIDED - W/MEDIAN,STRAIGHT AND LEVEL,SNOW OR SLUSH,NO DEFECTS,N,FAILING TO YIELD RIGHT-OF-WAY,BEAT_104,2,1,0,1,41.935786,-87.58634,4,0,Monday,1,18,Evening_Rush,0,0
2026-01-20 02:22:00,40,CLEAR,DAYLIGHT,FIXED OBJECT,T-INTERSECTION,"CURVE, LEVEL",DRY,NO DEFECTS,N,FOLLOWING TOO CLOSELY,BEAT_112,2,1,0,2,42.060823,-87.484772,4,1,Tuesday,1,2,Night,0,0
2026-01-20 03:33:00,30,RAIN,DAYLIGHT,TURNING,DIVIDED - W/MEDIAN,STRAIGHT AND LEVEL,WET,NO DEFECTS,N,WEATHER,BEAT_102,2,1,0,2,41.91136,-87.601,4,1,Tuesday,1,3,Night,0,0
2026-01-20 03:42:00,25,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,DIVIDED - W/MEDIAN,STRAIGHT AND LEVEL,DRY,NO DEFECTS,N,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,BEAT_108,2,1,0,2,41.996354,-87.533052,4,1,Tuesday,1,3,Night,0,0
2026-01-20 08:22:00,30,CLEAR,DUSK,ANGLE,FOUR WAY INTERSECTION,STRAIGHT AND LEVEL,DRY,NO DEFECTS,Y,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,BEAT_104,2,1,0,2,41.93363,-87.581575,4,1,Tuesday,1,8,Morning_Rush,0,0
2026-01-20 09:11:00,30,CLEAR,DAYLIGHT,PEDESTRIAN,NOT DIVIDED,"CURVE, LEVEL",DRY,NO DEFECTS,N,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,BEAT_101,1,1,0,2,41.8916,-87.616204,4,1,Tuesday,1,9,Morning_Rush,0,0
2026-01-20 11:39:00,30,CLEAR,DUSK,SIDESWIPE SAME DIRECTION,FOUR WAY INTERSECTION,STRAIGHT AND LEVEL,DRY,NO DEFECTS,N,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,BEAT_101,2,1,0,2,41.892439,-87.609079,4,1,Tuesday,1,11,Midday,0,0
2026-01-20 14:06:00,35,CLEAR,DAYLIGHT,REAR END,ONE-WAY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,Y,FOLLOWING TOO CLOSELY,BEAT_101,2,1,0,2,41.892341,-87.619916,4,1,Tuesday,1,14,Midday,0,0
2026-01-20 17:42:00,30,CLEAR,DUSK,TURNING,DIVIDED - W/MEDIAN,STRAIGHT AND LEVEL,SNOW OR SLUSH,NO DEFECTS,Y,DISREGARDING TRAFFIC SIGNALS,BEAT_110,4,1,0,2,42.025147,-87.511154,4,1,Tuesday,1,17,Evening_Rush,0,0
2026-01-20 18:12:00,25,CLEAR,DAYLIGHT,FIXED OBJECT,NOT DIVIDED,STRAIGHT AND LEVEL,WET,"RUT, HOLES",Y,WEATHER,BEAT_119,2,1,0,2,42.163452,-87.402668,4,1,Tuesday,1,18,Evening_Rush,0,0
2026-01-20 21:13:00,30,CLEAR,"DARKNESS, LIGHTED ROAD",ANGLE,DIVIDED - W/MEDIAN,STRAIGHT AND LEVEL,DRY,NO DEFECTS,Y,FOLLOWING TOO CLOSELY,BEAT_105,2,1,0,2,41.949458,-87.569568,4,1,Tuesday,1,21,Night,0,0
2026-01-21 00:18:00,25,CLEAR,DAWN,REAR END,ONE-WAY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,Y,FAILING TO YIELD RIGHT-OF-WAY,BEAT_107,2,1,0,3,41.984767,-87.54648,4,2,Wednesday,1,0,Night,0,0
2026-01-21 02:07:00,25,CLEAR,"DARKNESS, LIGHTED ROAD",PEDESTRIAN,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,"RUT, HOLES",Y,FOLLOWING TOO CLOSELY,BEAT_106,2,1,0,3,41.963473,-87.55798,4,2,Wednesday,1,2,Night,0,0
2026-01-21 04:06:00,25,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,DIVIDED - W/MEDIAN,STRAIGHT AND LEVEL,DRY,NO DEFECTS,Y,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,BEAT_105,2,1,0,3,41.962128,-87.569462,4,2,Wednesday,1,4,Night,0,0
2026-01-21 05:31:00,20,CLEAR,DAYLIGHT,ANGLE,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,N,IMPROPER OVERTAKING/PASSING,BEAT_109,2,1,0,3,42.013314,-87.525681,4,2,Wednesday,1,5,Night,0,0
2026-01-21 07:50:00,45,CLEAR,DAYLIGHT,REAR END,NOT DIVIDED,STRAIGHT AND LEVEL,WET,NO DEFECTS,N,FOLLOWING TOO CLOSELY,BEAT_120,2,1,1,3,42.185493,-87.38882,4,2,Wednesday,1,7,Morning_Rush,0,1
2026-01-21 10:34:00,30,RAIN,DAYLIGHT,SIDESWIPE SAME DIRECTION,NOT DIVIDED,STRAIGHT AND LEVEL,WET,NO DEFECTS,Y,FOLLOWING TOO CLOSELY,BEAT_113,2,1,1,3,42.067868,-87.473443,4,2,Wednesday,1,10,Midday,0,1
2026-01-21 10:52:00,30,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,FOUR WAY INTERSECTION,STRAIGHT AND LEVEL,SNOW OR SLUSH,WORN SURFACE,Y,FAILING TO YIELD RIGHT-OF-WAY,BEAT_106,2,1,0,3,41.970344,-87.556999,4,2,Wednesday,1,10,Midday,0,0
2026-01-21 14:02:00,25,CLEAR,"DARKNESS, LIGHTED ROAD",REAR END,NOT DIVIDED,STRAIGHT AND LEVEL,SNOW OR SLUSH,NO DEFECTS,Y,DISREGARDING TRAFFIC SIGNALS,BEAT_102,2,1,0,3,41.908209,-87.610724,4,2,Wednesday,1,14,Midday,0,0
2026-01-21 15:42:00,45,CLEAR,"DARKNESS, LIGHTED ROAD",REAR END,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,N,FAILING TO YIELD RIGHT-OF-WAY,BEAT_119,2,1,0,3,42.165631,-87.406249,4,2,Wednesday,1,15,Midday,0,0
2026-01-21 17:41:00,30,CLEAR,DAYLIGHT,TURNING,DIVIDED - W/MEDIAN,STRAIGHT ON GRADE,SNOW OR SLUSH,"RUT, HOLES",Y,DISREGARDING TRAFFIC SIGNALS,BEAT_115,3,1,0,3,42.103367,-87.453216,4,2,Wednesday,1,17,Evening_Rush,0,0
2026-01-21 18:47:00,35,CLEAR,DAYLIGHT,REAR END,DIVIDED - W/MEDIAN,STRAIGHT AND LEVEL,SNOW OR SLUSH,NO DEFECTS,Y,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,BEAT_113,2,1,0,3,42.072349,-87.475374,4,2,Wednesday,1,18,Evening_Rush,0,0
2026-01-21 20:27:00,25,FOG/SMOKE/HAZE,DAYLIGHT,REAR END,DIVIDED - W/MEDIAN,STRAIGHT ON GRADE,WET,NO DEFECTS,N,PHYSICAL CONDITION OF DRIVER,BEAT_119,2,1,0,3,42.16246,-87.403084,4,2,Wednesday,1,20,Night,0,0
2026-01-21 21:46:00,30,CLEAR,DAYLIGHT,REAR END,DIVIDED - W/MEDIAN,STRAIGHT AND LEVEL,WET,NO DEFECTS,N,FAILING TO YIELD RIGHT-OF-WAY,BEAT_117,2,1,0,3,42.132886,-87.419947,4,2,Wednesday,1,21,Night,0,0
