CRASH_DATE,POSTED_SPEED_LIMIT,WEATHER_CONDITION,LIGHTING_CONDITION,FIRST_CRASH_TYPE,TRAFFICWAY_TYPE,ALIGNMENT,ROADWAY_SURFACE_COND,ROAD_DEFECT,INTERSECTION_RELATED_I,PRIM_CONTRIBUTORY_CAUSE,BEAT_OF_OCCURRENCE,NUM_UNITS,CRASH_MONTH,INJURIES_TOTAL,CRASH_DAY_OF_WEEK,LATITUDE,LONGITUDE,week,day_of_week,day_name,month,hour,time_of_day,is_weekend,incident_occurred
2026-04-13 00:48:00,25,CLEAR,DAYLIGHT,REAR END,ONE-WAY,STRAIGHT ON GRADE,DRY,"RUT, HOLES",Y,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,BEAT_105,3,4,0,1,41.953959,-87.572641,16,0,Monday,4,0,Night,0,0
2026-04-13 00:54:00,25,RAIN,"DARKNESS, LIGHTED ROAD",REAR END,DIVIDED - W/MEDIAN,STRAIGHT AND LEVEL,WET,NO DEFECTS,Y,FOLLOWING TOO CLOSELY,BEAT_101,2,4,1,1,41.889901,-87.610663,16,0,Monday,4,0,Night,0,1
2026-04-13 01:51:00,25,RAIN,DAYLIGHT,SIDESWIPE SAME DIRECTION,DIVIDED - W/MEDIAN,STRAIGHT AND LEVEL,WET,WORN SURFACE,Y,WEATHER,BEAT_120,1,4,0,1,42.176826,-87.388425,16,0,Monday,4,1,Night,0,0
2026-04-13 05:20:00,45,RAIN,"DARKNESS, LIGHTED ROAD",REAR END,NOT DIVIDED,STRAIGHT AND LEVEL,WET,NO DEFECTS,N,FOLLOWING TOO CLOSELY,BEAT_120,2,4,0,1,42.180138,-87.393246,16,0,Monday,4,5,Night,0,0
2026-04-13 07:25:00,30,CLEAR,DAYLIGHT,TURNING,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,"RUT, HOLES",Y,IMPROPER OVERTAKING/PASSING,BEAT_110,2,4,0,1,42.021051,-87.50925,16,0,Monday,4,7,Morning_Rush,0,0
2026-04-13 09:33:00,25,RAIN,DAYLIGHT,PARKED MOTOR VEHICLE,DIVIDED - W/MEDIAN,STRAIGHT AND LEVEL,WET,SHOULDER DEFECT,N,DISREGARDING TRAFFIC SIGNALS,BEAT_115,2,4,0,1,42.102591,-87.45508,16,0,Monday,4,9,Morning_Rush,0,0
2026-04-13 11:25:00,25,SNOW,DAYLIGHT,REAR END,DIVIDED - W/MEDIAN,STRAIGHT AND LEVEL,SNOW OR SLUSH,"RUT, HOLES",Y,FOLLOWING TOO CLOSELY,BEAT_105,2,4,1,1,41.957506,-87.568655,16,0,Monday,4,11,Midday,0,1
2026-04-13 17:22:00,30,CLEAR,DAYLIGHT,REAR END,DIVIDED - W/MEDIAN,STRAIGHT AND LEVEL,DRY,NO DEFECTS,N,PHYSICAL CONDITION OF DRIVER,BEAT_119,2,4,0,1,42.158998,-87.406939,16,0,Monday,4,17,Evening_Rush,0,0
2026-04-13 18:50:00,25,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,DIVIDED - W/MEDIAN,STRAIGHT AND LEVEL,DRY,NO DEFECTS,Y,FOLLOWING TOO CLOSELY,BEAT_119,2,4,0,1,42.164637,-87.40116,16,0,Monday,4,18,Evening_Rush,0,0
2026-04-13 18:58:00,20,RAIN,DARKNESS,TURNING,NOT DIVIDED,STRAIGHT AND LEVEL,WET,NO DEFECTS,N,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,BEAT_116,2,4,0,1,42.117866,-87.441676,16,0,Monday,4,18,Evening_Rush,0,0
2026-04-13 19:28:00,25,CLEAR,DAYLIGHT,PEDESTRIAN,DIVIDED - W/MEDIAN,"CURVE, LEVEL",DRY,NO DEFECTS,Y,DISREGARDING TRAFFIC SIGNALS,BEAT_115,2,4,1,1,42.105043,-87.445231,16,0,Monday,4,19,Evening_Rush,0,1
2026-04-13 19:36:00,40,CLEAR,DAYLIGHT,TURNING,DIVIDED - W/MEDIAN,STRAIGHT AND LEVEL,DRY,NO DEFECTS,Y,FAILING TO YIELD RIGHT-OF-WAY,BEAT_112,3,4,0,1,42.056068,-87.486504,16,0,Monday,4,19,Evening_Rush,0,0
2026-04-13 21:36:00,30,RAIN,DAYLIGHT,ANGLE,DIVIDED - W/MEDIAN,STRAIGHT AND LEVEL,WET,NO DEFECTS,Y,FOLLOWING TOO CLOSELY,BEAT_120,2,4,0,1,42.178099,-87.392147,16,0,Monday,4,21,Night,0,0
2026-04-14 01:39:00,25,CLEAR,DAYLIGHT,REAR END,DIVIDED - W/MEDIAN,STRAIGHT AND LEVEL,DRY,NO DEFECTS,N,FAILING TO YIELD RIGHT-OF-WAY,BEAT_105,1,4,0,2,41.951976,-87.567205,16,1,Tuesday,4,1,Night,0,0
2026-04-14 02:17:00,40,CLEAR,"DARKNESS, LIGHTED ROAD",SIDESWIPE SAME DIRECTION,FOUR WAY INTERSECTION,STRAIGHT AND LEVEL,WET,NO DEFECTS,N,FAILING TO YIELD RIGHT-OF-WAY,BEAT_108,3,4,0,2,41.997679,-87.527747,16,1,Tuesday,4,2,Night,0,0
2026-04-14 03:32:00,35,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,ALLEY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,Y,FOLLOWING TOO CLOSELY,BEAT_110,2,4,0,2,42.023666,-87.512018,16,1,Tuesday,4,3,Night,0,0
