CRASH_DATE,POSTED_SPEED_LIMIT,WEATHER_CONDITION,LIGHTING_CONDITION,FIRST_CRASH_TYPE,TRAFFICWAY_TYPE,ALIGNMENT,ROADWAY_SURFACE_COND,ROAD_DEFECT,INTERSECTION_RELATED_I,PRIM_CONTRIBUTORY_CAUSE,BEAT_OF_OCCURRENCE,NUM_UNITS,CRASH_MONTH,INJURIES_TOTAL,CRASH_DAY_OF_WEEK,LATITUDE,LONGITUDE,week,day_of_week,day_name,month,hour,time_of_day,is_weekend,incident_occurred
2026-04-06 00:26:00,25,CLEAR,DAYLIGHT,REAR END,DIVIDED - W/MEDIAN,STRAIGHT AND LEVEL,DRY,NO DEFECTS,Y,FAILING TO YIELD RIGHT-OF-WAY,BEAT_112,2,4,2,1,42.054492,-87.486354,15,0,Monday,4,0,Night,0,1
2026-04-06 02:30:00,25,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,NOT DIVIDED,STRAIGHT AND LEVEL,WET,NO DEFECTS,N,FAILING TO YIELD RIGHT-OF-WAY,BEAT_113,3,4,0,1,42.075991,-87.470906,15,0,Monday,4,2,Night,0,0
2026-04-06 05:07:00,25,CLEAR,DARKNESS,FIXED OBJECT,FOUR WAY INTERSECTION,STRAIGHT AND LEVEL,WET,NO DEFECTS,Y,FAILING TO YIELD RIGHT-OF-WAY,BEAT_108,2,4,0,1,42.001839,-87.535486,15,0,Monday,4,5,Night,0,0
2026-04-06 06:37:00,40,CLEAR,DAYLIGHT,TURNING,DIVIDED - W/MEDIAN,STRAIGHT AND LEVEL,DRY,NO DEFECTS,N,FOLLOWING TOO CLOSELY,BEAT_120,3,4,0,1,42.181723,-87.389032,15,0,Monday,4,6,Morning_Rush,0,0
2026-04-06 09:04:00,35,CLEAR,DUSK,REAR END,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,Y,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,BEAT_114,1,4,0,1,42.088627,-87.466454,15,0,Monday,4,9,Morning_Rush,0,0
2026-04-06 09:29:00,30,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,ONE-WAY,"CURVE, LEVEL",DRY,DEBRIS ON ROAD,Y,DISREGARDING TRAFFIC SIGNALS,BEAT_118,2,4,0,1,42.149827,-87.409748,15,0,Monday,4,9,Morning_Rush,0,0
2026-04-06 12:54:00,45,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,DIVIDED - W/MEDIAN,CURVE ON GRADE,SNOW OR SLUSH,NO DEFECTS,Y,FOLLOWING TOO CLOSELY,BEAT_112,2,4,0,1,42.059266,-87.487279,15,0,Monday,4,12,Midday,0,0
2026-04-06 15:09:00,25,CLEAR,"DARKNESS, LIGHTED ROAD",SIDESWIPE SAME DIRECTION,ONE-WAY,STRAIGHT AND LEVEL,DRY,"RUT, HOLES",N,IMPROPER OVERTAKING/PASSING,BEAT_112,2,4,0,1,42.058423,-87.485738,15,0,Monday,4,15,Midday,0,0
2026-04-06 18:31:00,55,CLEAR,DARKNESS,SIDESWIPE SAME DIRECTION,DIVIDED - W/MEDIAN,STRAIGHT AND LEVEL,DRY,NO DEFECTS,N,FOLLOWING TOO CLOSELY,BEAT_119,2,4,0,1,42.163278,-87.399577,15,0,Monday,4,18,Evening_Rush,0,0
2026-04-06 19:47:00,40,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,ONE-WAY,"CURVE, LEVEL",DRY,"RUT, HOLES",Y,FOLLOWING TOO CLOSELY,BEAT_102,2,4,0,1,41.90841,-87.609001,15,0,Monday,4,19,Evening_Rush,0,0
2026-04-06 22:01:00,25,RAIN,DAYLIGHT,REAR END,ONE-WAY,STRAIGHT AND LEVEL,WET,DEBRIS ON ROAD,N,FAILING TO YIELD RIGHT-OF-WAY,BEAT_107,2,4,0,1,41.978624,-87.541914,15,0,Monday,4,22,Night,0,0
2026-04-06 22:15:00,35,CLEAR,DAYLIGHT,TURNING,NOT DIVIDED,STRAIGHT AND LEVEL,WET,NO DEFECTS,N,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,BEAT_103,2,4,1,1,41.925705,-87.592735,15,0,Monday,4,22,Night,0,1
2026-04-07 01:06:00,30,CLEAR,"DARKNESS, LIGHTED ROAD",SIDESWIPE SAME DIRECTION,FOUR WAY INTERSECTION,STRAIGHT AND LEVEL,DRY,NO DEFECTS,Y,FOLLOWING TOO CLOSELY,BEAT_114,2,4,0,2,42.093092,-87.462534,15,1,Tuesday,4,1,Night,0,0
2026-04-07 02:18:00,40,CLEAR,DAYLIGHT,FIXED OBJECT,DIVIDED - W/MEDIAN,STRAIGHT AND LEVEL,DRY,"RUT, HOLES",N,FAILING TO YIELD RIGHT-OF-WAY,BEAT_109,2,4,0,2,42.017335,-87.524257,15,1,Tuesday,4,2,Night,0,0
2026-04-07 03:34:00,25,RAIN,"DARKNESS, LIGHTED ROAD",TURNING,DIVIDED - W/MEDIAN,STRAIGHT AND LEVEL,WET,NO DEFECTS,Y,PHYSICAL CONDITION OF DRIVER,BEAT_120,2,4,0,2,42.178627,-87.389909,15,1,Tuesday,4,3,Night,0,0
2026-04-07 03:40:00,30,SEVERE RAIN,DAYLIGHT,SIDESWIPE SAME DIRECTION,FOUR WAY INTERSECTION,STRAIGHT AND LEVEL,WET,NO DEFECTS,N,FAILING TO YIELD RIGHT-OF-WAY,BEAT_113,2,4,0,2,42.07608,-87.470321,15,1,Tuesday,4,3,Night,0,0
2026-04-07 05:07:00,35,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,DIVIDED - W/MEDIAN,STRAIGHT ON GRADE,WET,NO DEFECTS,N,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,BEAT_104,2,4,0,2,41.936493,-87.585146,15,1,Tuesday,4,5,Night,0,0
2026-04-07 06:32:00,30,CLEAR,DAYLIGHT,REAR END,DIVIDED - W/MEDIAN,STRAIGHT AND LEVEL,DRY,NO DEFECTS,Y,FOLLOWING TOO CLOSELY,BEAT_115,2,4,0,2,42.104295,-87.455993,15,1,Tuesday,4,6,Morning_Rush,0,0
2026-04-07 08:24:00,35,CLEAR,"DARKNESS, LIGHTED ROAD",ANGLE,DIVIDED - W/MEDIAN,"CURVE, LEVEL",WET,NO DEFECTS,Y,FOLLOWING TOO CLOSELY,BEAT_120,1,4,0,2,42.176565,-87.388032,15,1,Tuesday,4,8,Morning_Rush,0,0
2026-04-07 09:06:00,30,RAIN,DAYLIGHT,REAR END,ALLEY,STRAIGHT AND LEVEL,WET,NO DEFECTS,N,IMPROPER OVERTAKING/PASSING,BEAT_118,2,4,0,2,42.145944,-87.415546,15,1,Tuesday,4,9,Morning_Rush,0,0
2026-04-07 09:17:00,40,SEVERE RAIN,"DARKNESS, LIGHTED ROAD",ANGLE,NOT DIVIDED,STRAIGHT AND LEVEL,WET,NO DEFECTS,Y,WEATHER,BEAT_117,2,4,0,2,42.135214,-87.428878,15,1,Tuesday,4,9,Morning_Rush,0,0
2026-04-07 09:18:00,25,CLEAR,DAYLIGHT,REAR END,DIVIDED - W/MEDIAN,STRAIGHT AND LEVEL,DRY,NO DEFECTS,N,FOLLOWING TOO CLOSELY,BEAT_116,2,4,0,2,42.119153,-87.433671,15,1,Tuesday,4,9,Morning_Rush,0,0
2026-04-07 10:23:00,20,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,DIVIDED - W/MEDIAN,STRAIGHT AND LEVEL,DRY,NO DEFECTS,N,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,BEAT_106,4,4,0,2,41.968846,-87.551722,15,1,Tuesday,4,10,Midday,0,0
2026-04-07 13:44:00,50,CLEAR,DAWN,ANGLE,DIVIDED - W/MEDIAN,STRAIGHT AND LEVEL,DRY,NO DEFECTS,Y,FAILING TO YIELD RIGHT-OF-WAY,BEAT_113,1,4,0,2,42.071557,-87.475014,15,1,Tuesday,4,13,Midday,0,0
2026-04-07 16:55:00,25,CLEAR,DAYLIGHT,PEDESTRIAN,NOT DIVIDED,STRAIGHT AND LEVEL,SNOW OR SLUSH,NO DEFECTS,N,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,BEAT_118,2,4,0,2,42.156111,-87.416373,15,1,Tuesday,4,16,Evening_Rush,0,0
2026-04-07 19:58:00,30,CLEAR,DAYLIGHT,REAR END,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,N,FOLLOWING TOO CLOSELY,BEAT_105,2,4,0,2,41.957422,-87.567313,15,1,Tuesday,4,19,Evening_Rush,0,0
2026-04-07 21:12:00,25,SNOW,"DARKNESS, LIGHTED ROAD",ANGLE,NOT DIVIDED,CURVE ON GRADE,WET,"RUT, HOLES",Y,FAILING TO YIELD RIGHT-OF-WAY,BEAT_112,1,4,1,2,42.062931,-87.485959,15,1,Tuesday,4,21,Night,0,1
2026-04-08 05:45:00,25,RAIN,"DARKNESS, LIGHTED ROAD",SIDESWIPE SAME DIRECTION,NOT DIVIDED,STRAIGHT AND LEVEL,WET,NO DEFECTS,Y,FOLLOWING TOO CLOSELY,BEAT_104,2,4,0,3,41.941241,-87.58009,15,2,Wednesday,4,5,Night,0,0
2026-04-08 09:43:00,20,CLEAR,DARKNESS,SIDESWIPE SAME DIRECTION,FOUR WAY INTERSECTION,"CURVE, LEVEL",DRY,NO DEFECTS,N,IMPROPER OVERTAKING/PASSING,BEAT_105,2,4,0,3,41.95428,-87.572235,15,2,Wednesday,4,9,Morning_Rush,0,0
2026-04-08 11:21:00,45,CLEAR,"DARKNESS, LIGHTED ROAD",TURNING,FOUR WAY INTERSECTION,"CURVE, LEVEL",DRY,NO DEFECTS,N,FOLLOWING TOO CLOSELY,BEAT_109,2,4,0,3,42.011268,-87.52148,15,2,Wednesday,4,11,Midday,0,0
2026-04-08 12:56:00,35,CLEAR,"DARKNESS, LIGHTED ROAD",SIDESWIPE SAME DIRECTION,DIVIDED - W/MEDIAN,STRAIGHT AND LEVEL,DRY,"RUT, HOLES",Y,FOLLOWING TOO CLOSELY,BEAT_104,2,4,1,3,41.938262,-87.582659,15,2,Wednesday,4,12,Midday,0,1
2026-04-08 15:33:00,35,CLEAR,DAYLIGHT,TURNING,FOUR WAY INTERSECTION,STRAIGHT AND LEVEL,DRY,NO DEFECTS,N,FOLLOWING TOO CLOSELY,BEAT_108,2,4,0,3,42.000127,-87.534294,15,2,Wednesday,4,15,Midday,0,0
2026-04-08 15:47:00,25,CLEAR,DAYLIGHT,REAR END,FOUR WAY INTERSECTION,STRAIGHT AND LEVEL,DRY,NO DEFECTS,Y,FAILING TO YIELD RIGHT-OF-WAY,BEAT_119,2,4,0,3,42.164957,-87.395628,15,2,Wednesday,4,15,Midday,0,0
2026-04-08 22:33:00,25,CLEAR,DAYLIGHT,ANGLE,T-INTERSECTION,STRAIGHT AND LEVEL,DRY,NO DEFECTS,N,FAILING TO YIELD RIGHT-OF-WAY,BEAT_111,3,4,0,3,42.041945,-87.493079,15,2,Wednesday,4,22,Night,0,0
2026-04-08 22:57:00,20,CLEAR,"DARKNESS, LIGHTED ROAD",SIDESWIPE SAME DIRECTION,DIVIDED - W/MEDIAN,STRAIGHT AND LEVEL,WET,NO DEFECTS,N,PHYSICAL CONDITION OF DRIVER,BEAT_112,2,4,0,3,42.058927,-87.487258,15,2,Wednesday,4,22,Night,0,0
