CRASH_DATE,POSTED_SPEED_LIMIT,WEATHER_CONDITION,LIGHTING_CONDITION,FIRST_CRASH_TYPE,TRAFFICWAY_TYPE,ALIGNMENT,ROADWAY_SURFACE_COND,ROAD_DEFECT,INTERSECTION_RELATED_I,PRIM_CONTRIBUTORY_CAUSE,BEAT_OF_OCCURRENCE,NUM_UNITS,CRASH_MONTH,INJURIES_TOTAL,CRASH_DAY_OF_WEEK,LATITUDE,LONGITUDE,week,day_of_week,day_name,month,hour,time_of_day,is_weekend,incident_occurred
2026-06-01 00:29:00,35,CLEAR,"DARKNESS, LIGHTED ROAD",TURNING,DIVIDED - W/MEDIAN,STRAIGHT AND LEVEL,DRY,NO DEFECTS,Y,FAILING TO YIELD RIGHT-OF-WAY,BEAT_115,2,6,2,1,42.096158,-87.449738,23,0,Monday,6,0,Night,0,1
2026-06-01 01:46:00,25,CLEAR,"DARKNESS, LIGHTED ROAD",TURNING,DIVIDED - W/MEDIAN,STRAIGHT AND LEVEL,DRY,NO DEFECTS,N,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,BEAT_120,2,6,0,1,42.175927,-87.38623,23,0,Monday,6,1,Night,0,0
2026-06-01 05:35:00,25,CLEAR,DAYLIGHT,REAR END,ONE-WAY,STRAIGHT AND LEVEL,WET,NO DEFECTS,N,FOLLOWING TOO CLOSELY,BEAT_101,2,6,0,1,41.894739,-87.612336,23,0,Monday,6,5,Night,0,0
2026-06-01 06:17:00,30,SNOW,DARKNESS,ANGLE,DIVIDED - W/MEDIAN,"CURVE, LEVEL",WET,NO DEFECTS,N,FOLLOWING TOO CLOSELY,BEAT_116,2,6,2,1,42.120271,-87.433593,23,0,Monday,6,6,Morning_Rush,0,1
2026-06-01 06:42:00,40,RAIN,DAYLIGHT,REAR END,ONE-WAY,STRAIGHT AND LEVEL,WET,NO DEFECTS,N,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,BEAT_115,3,6,2,1,42.102338,-87.448002,23,0,Monday,6,6,Morning_Rush,0,1
2026-06-01 07:42:00,25,CLEAR,"DARKNESS, LIGHTED ROAD",TURNING,ONE-WAY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,N,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,BEAT_109,2,6,1,1,42.008342,-87.52744,23,0,Monday,6,7,Morning_Rush,0,1
2026-06-01 09:14:00,25,CLEAR,DUSK,ANGLE,FOUR WAY INTERSECTION,STRAIGHT AND LEVEL,WET,NO DEFECTS,Y,IMPROPER OVERTAKING/PASSING,BEAT_106,2,6,0,1,41.971321,-87.555412,23,0,Monday,6,9,Morning_Rush,0,0
2026-06-01 12:35:00,35,CLEAR,DAYLIGHT,REAR END,DIVIDED - W/MEDIAN,STRAIGHT AND LEVEL,DRY,NO DEFECTS,N,FOLLOWING TOO CLOSELY,BEAT_101,2,6,0,1,41.892134,-87.617703,23,0,Monday,6,12,Midday,0,0
2026-06-01 12:59:00,30,CLEAR,"DARKNESS, LIGHTED ROAD",TURNING,ONE-WAY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,Y,FAILING TO YIELD RIGHT-OF-WAY,BEAT_108,1,6,0,1,41.997624,-87.535378,23,0,Monday,6,12,Midday,0,0
2026-06-01 13:04:00,30,CLEAR,"DARKNESS, LIGHTED ROAD",REAR END,FOUR WAY INTERSECTION,STRAIGHT AND LEVEL,WET,NO DEFECTS,Y,FOLLOWING TOO CLOSELY,BEAT_118,2,6,0,1,42.148896,-87.415739,23,0,Monday,6,13,Midday,0,0
2026-06-01 13:54:00,50,CLEAR,"DARKNESS, LIGHTED ROAD",PEDESTRIAN,NOT DIVIDED,STRAIGHT AND LEVEL,WET,NO DEFECTS,N,IMPROPER OVERTAKING/PASSING,BEAT_106,2,6,1,1,41.968996,-87.555305,23,0,Monday,6,13,Midday,0,1
2026-06-01 16:04:00,25,CLEAR,DAYLIGHT,TURNING,ONE-WAY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,Y,WEATHER,BEAT_120,1,6,3,1,42.175693,-87.385904,23,0,Monday,6,16,Evening_Rush,0,1
2026-06-01 20:01:00,30,FOG/SMOKE/HAZE,"DARKNESS, LIGHTED ROAD",ANGLE,ALLEY,"CURVE, LEVEL",WET,NO DEFECTS,N,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,BEAT_119,2,6,0,1,42.162473,-87.406432,23,0,Monday,6,20,Night,0,0
2026-06-01 23:39:00,25,RAIN,"DARKNESS, LIGHTED ROAD",TURNING,DIVIDED - W/MEDIAN,STRAIGHT AND LEVEL,SNOW OR SLUSH,NO DEFECTS,N,FOLLOWING TOO CLOSELY,BEAT_116,2,6,1,1,42.11401,-87.433565,23,0,Monday,6,23,Night,0,1
2026-06-02 00:17:00,25,RAIN,DAYLIGHT,REAR END,DIVIDED - W/MEDIAN,STRAIGHT AND LEVEL,WET,NO DEFECTS,N,FAILING TO YIELD RIGHT-OF-WAY,BEAT_116,2,6,0,2,42.115827,-87.435345,23,1,Tuesday,6,0,Night,0,0
2026-06-02 04:11:00,25,CLEAR,DAYLIGHT,ANGLE,DIVIDED - W/MEDIAN,STRAIGHT AND LEVEL,DRY,NO DEFECTS,N,FOLLOWING TOO CLOSELY,BEAT_104,2,6,0,2,41.93206,-87.578775,23,1,Tuesday,6,4,Night,0,0
2026-06-02 07:51:00,25,CLEAR,"DARKNESS, LIGHTED ROAD",ANGLE,ONE-WAY,STRAIGHT AND LEVEL,WET,NO DEFECTS,N,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,BEAT_112,2,6,2,2,42.053649,-87.486666,23,1,Tuesday,6,7,Morning_Rush,0,1
2026-06-02 08:24:00,20,CLEAR,DAYLIGHT,FIXED OBJECT,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,SHOULDER DEFECT,N,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,BEAT_118,2,6,0,2,42.150039,-87.414959,23,1,Tuesday,6,8,Morning_Rush,0,0
