CRASH_DATE,POSTED_SPEED_LIMIT,WEATHER_CONDITION,LIGHTING_CONDITION,FIRST_CRASH_TYPE,TRAFFICWAY_TYPE,ALIGNMENT,ROADWAY_SURFACE_COND,ROAD_DEFECT,INTERSECTION_RELATED_I,PRIM_CONTRIBUTORY_CAUSE,BEAT_OF_OCCURRENCE,NUM_UNITS,CRASH_MONTH,INJURIES_TOTAL,CRASH_DAY_OF_WEEK,LATITUDE,LONGITUDE,week,day_of_week,day_name,month,hour,time_of_day,is_weekend,incident_occurred
2026-06-22 05:02:00,35,CLEAR,DAYLIGHT,REAR END,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,WORN SURFACE,N,FAILING TO YIELD RIGHT-OF-WAY,BEAT_106,2,6,0,1,41.969505,-87.557341,26,0,Monday,6,5,Night,0,0
2026-06-22 06:13:00,25,CLEAR,DARKNESS,REAR END,DIVIDED - W/MEDIAN,STRAIGHT AND LEVEL,DRY,NO DEFECTS,Y,FOLLOWING TOO CLOSELY,BEAT_109,2,6,0,1,42.015766,-87.52338,26,0,Monday,6,6,Morning_Rush,0,0
2026-06-22 07:51:00,55,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,DIVIDED - W/MEDIAN,STRAIGHT AND LEVEL,DRY,NO DEFECTS,Y,PHYSICAL CONDITION OF DRIVER,BEAT_111,2,6,1,1,42.040536,-87.493792,26,0,Monday,6,7,Morning_Rush,0,1
2026-06-22 09:26:00,30,CLEAR,DAYLIGHT,TURNING,FOUR WAY INTERSECTION,STRAIGHT AND LEVEL,WET,NO DEFECTS,N,FOLLOWING TOO CLOSELY,BEAT_116,2,6,0,1,42.11316,-87.442385,26,0,Monday,6,9,Morning_Rush,0,0
2026-06-22 10:12:00,25,RAIN,DAYLIGHT,TURNING,DIVIDED - W/MEDIAN,STRAIGHT ON GRADE,WET,NO DEFECTS,N,FAILING TO YIELD RIGHT-OF-WAY,BEAT_113,1,6,0,1,42.079358,-87.476844,26,0,Monday,6,10,Midday,0,0
2026-06-22 13:40:00,30,SNOW,DAYLIGHT,ANGLE,NOT DIVIDED,STRAIGHT AND LEVEL,WET,NO DEFECTS,N,WEATHER,BEAT_115,1,6,0,1,42.097548,-87.450784,26,0,Monday,6,13,Midday,0,0
2026-06-22 14:00:00,25,CLEAR,"DARKNESS, LIGHTED ROAD",REAR END,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,Y,FOLLOWING TOO CLOSELY,BEAT_115,2,6,0,1,42.101333,-87.44904,26,0,Monday,6,14,Midday,0,0
2026-06-22 16:18:00,20,CLEAR,"DARKNESS, LIGHTED ROAD",PEDESTRIAN,ONE-WAY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,Y,FOLLOWING TOO CLOSELY,BEAT_108,2,6,1,1,41.993789,-87.53113,26,0,Monday,6,16,Evening_Rush,0,1
2026-06-22 16:25:00,30,CLEAR,DAYLIGHT,TURNING,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,Y,FOLLOWING TOO CLOSELY,BEAT_114,3,6,0,1,42.087056,-87.461204,26,0,Monday,6,16,Evening_Rush,0,0
2026-06-22 17:23:00,25,CLEAR,DAYLIGHT,TURNING,DIVIDED - W/MEDIAN,STRAIGHT AND LEVEL,SNOW OR SLUSH,NO DEFECTS,N,FAILING TO YIELD RIGHT-OF-WAY,BEAT_111,2,6,0,1,42.046234,-87.499641,26,0,Monday,6,17,Evening_Rush,0,0
2026-06-22 20:13:00,30,CLEAR,DAWN,REAR END,T-INTERSECTION,STRAIGHT AND LEVEL,"SAND, MUD, DIRT",NO DEFECTS,Y,IMPROPER OVERTAKING/PASSING,BEAT_105,2,6,0,1,41.950528,-87.571135,26,0,Monday,6,20,Night,0,0
2026-06-22 22:51:00,25,RAIN,"DARKNESS, LIGHTED ROAD",REAR END,T-INTERSECTION,STRAIGHT AND LEVEL,WET,NO DEFECTS,Y,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,BEAT_117,1,6,2,1,42.138096,-87.426336,26,0,Monday,6,22,Night,0,1
2026-06-23 03:03:00,40,CLEAR,DAYLIGHT,REAR END,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,"RUT, HOLES",N,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,BEAT_114,2,6,0,2,42.084505,-87.456849,26,1,Tuesday,6,3,Night,0,0
2026-06-23 03:31:00,25,CLEAR,DAYLIGHT,ANGLE,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,N,WEATHER,BEAT_111,3,6,0,2,42.040322,-87.500154,26,1,Tuesday,6,3,Night,0,0
2026-06-23 06:40:00,30,CLEAR,DAYLIGHT,ANGLE,DIVIDED - W/MEDIAN,"CURVE, LEVEL",DRY,NO DEFECTS,N,FAILING TO YIELD RIGHT-OF-WAY,BEAT_120,2,6,0,2,42.18125,-87.386364,26,1,Tuesday,6,6,Morning_Rush,0,0
