CRASH_DATE,POSTED_SPEED_LIMIT,WEATHER_CONDITION,LIGHTING_CONDITION,FIRST_CRASH_TYPE,TRAFFICWAY_TYPE,ALIGNMENT,ROADWAY_SURFACE_COND,ROAD_DEFECT,INTERSECTION_RELATED_I,PRIM_CONTRIBUTORY_CAUSE,BEAT_OF_OCCURRENCE,NUM_UNITS,CRASH_MONTH,INJURIES_TOTAL,CRASH_DAY_OF_WEEK,LATITUDE,LONGITUDE,week,day_of_week,day_name,month,hour,time_of_day,is_weekend,incident_occurred
2026-12-21 01:24:00,55,CLEAR,DAYLIGHT,ANGLE,NOT DIVIDED,STRAIGHT AND LEVEL,WET,NO DEFECTS,N,FAILING TO YIELD RIGHT-OF-WAY,BEAT_116,2,12,1,1,42.117255,-87.440174,52,0,Monday,12,1,Night,0,1
2026-12-21 03:09:00,25,CLEAR,DAYLIGHT,REAR END,FOUR WAY INTERSECTION,STRAIGHT ON GRADE,DRY,NO DEFECTS,Y,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,BEAT_107,2,12,0,1,41.982515,-87.544923,52,0,Monday,12,3,Night,0,0
2026-12-21 04:57:00,55,RAIN,DAYLIGHT,PARKED MOTOR VEHICLE,DIVIDED - W/MEDIAN,STRAIGHT AND LEVEL,WET,NO DEFECTS,Y,WEATHER,BEAT_112,2,12,0,1,42.059109,-87.480717,52,0,Monday,12,4,Night,0,0
2026-12-21 05:21:00,30,CLEAR,"DARKNESS, LIGHTED ROAD",SIDESWIPE SAME DIRECTION,NOT DIVIDED,STRAIGHT AND LEVEL,SNOW OR SLUSH,NO DEFECTS,Y,DISREGARDING TRAFFIC SIGNALS,BEAT_117,2,12,0,1,42.132611,-87.42976,52,0,Monday,12,5,Night,0,0
2026-12-21 05:29:00,20,SNOW,"DARKNESS, LIGHTED ROAD",ANGLE,NOT DIVIDED,STRAIGHT AND LEVEL,WET,NO DEFECTS,N,IMPROPER OVERTAKING/PASSING,BEAT_108,2,12,0,1,41.999928,-87.534796,52,0,Monday,12,5,Night,0,0
2026-12-21 05:37:00,25,RAIN,"DARKNESS, LIGHTED ROAD",SIDESWIPE SAME DIRECTION,DIVIDED - W/MEDIAN,STRAIGHT AND LEVEL,WET,NO DEFECTS,Y,WEATHER,BEAT_104,2,12,0,1,41.934107,-87.58113,52,0,Monday,12,5,Night,0,0
2026-12-21 10:34:00,30,CLEAR,DAYLIGHT,REAR END,DIVIDED - W/MEDIAN,STRAIGHT AND LEVEL,DRY,NO DEFECTS,N,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,BEAT_111,2,12,0,1,42.044339,-87.495349,52,0,Monday,12,10,Midday,0,0
2026-12-21 14:24:00,20,CLEAR,DAYLIGHT,REAR END,NOT DIVIDED,"CURVE, LEVEL",DRY,NO DEFECTS,Y,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,BEAT_116,2,12,0,1,42.122164,-87.432054,52,0,Monday,12,14,Midday,0,0
2026-12-21 14:51:00,30,RAIN,DARKNESS,TURNING,DIVIDED - W/MEDIAN,STRAIGHT ON GRADE,WET,NO DEFECTS,N,WEATHER,BEAT_117,2,12,0,1,42.133489,-87.425557,52,0,Monday,12,14,Midday,0,0
2026-12-21 19:57:00,55,RAIN,DAYLIGHT,REAR END,DIVIDED - W/MEDIAN,STRAIGHT AND LEVEL,WET,NO DEFECTS,Y,DISREGARDING TRAFFIC SIGNALS,BEAT_112,2,12,1,1,42.061015,-87.485893,52,0,Monday,12,19,Evening_Rush,0,1
2026-12-21 22:43:00,30,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,N,FOLLOWING TOO CLOSELY,BEAT_104,1,12,0,1,41.940223,-87.58196,52,0,Monday,12,22,Night,0,0
2026-12-22 00:26:00,30,FOG/SMOKE/HAZE,DARKNESS,TURNING,NOT DIVIDED,STRAIGHT ON GRADE,WET,NO DEFECTS,Y,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,BEAT_113,2,12,1,2,42.079513,-87.472115,52,1,Tuesday,12,0,Night,0,1
