CRASH_DATE,POSTED_SPEED_LIMIT,WEATHER_CONDITION,LIGHTING_CONDITION,FIRST_CRASH_TYPE,TRAFFICWAY_TYPE,ALIGNMENT,ROADWAY_SURFACE_COND,ROAD_DEFECT,INTERSECTION_RELATED_I,PRIM_CONTRIBUTORY_CAUSE,BEAT_OF_OCCURRENCE,NUM_UNITS,CRASH_MONTH,INJURIES_TOTAL,CRASH_DAY_OF_WEEK,LATITUDE,LONGITUDE,week,day_of_week,day_name,month,hour,time_of_day,is_weekend,incident_occurred
2026-11-23 02:24:00,45,RAIN,"DARKNESS, LIGHTED ROAD",SIDESWIPE SAME DIRECTION,NOT DIVIDED,STRAIGHT AND LEVEL,SNOW OR SLUSH,NO DEFECTS,N,WEATHER,BEAT_106,2,11,2,1,41.971586,-87.552568,48,0,Monday,11,2,Night,0,1
2026-11-23 15:56:00,45,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,DIVIDED - W/MEDIAN,STRAIGHT AND LEVEL,DRY,NO DEFECTS,N,FAILING TO YIELD RIGHT-OF-WAY,BEAT_119,2,11,1,1,42.161258,-87.402746,48,0,Monday,11,15,Midday,0,1
2026-11-23 21:54:00,45,RAIN,"DARKNESS, LIGHTED ROAD",SIDESWIPE SAME DIRECTION,DIVIDED - W/MEDIAN,STRAIGHT AND LEVEL,WET,NO DEFECTS,Y,FAILING TO YIELD RIGHT-OF-WAY,BEAT_101,2,11,0,1,41.890053,-87.617615,48,0,Monday,11,21,Night,0,0
2026-11-23 23:48:00,30,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,T-INTERSECTION,STRAIGHT AND LEVEL,WET,NO DEFECTS,Y,FAILING TO YIELD RIGHT-OF-WAY,BEAT_104,2,11,1,1,41.935285,-87.580752,48,0,Monday,11,23,Night,0,1
2026-11-24 00:20:00,50,CLEAR,"DARKNESS, LIGHTED ROAD",TURNING,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,N,FOLLOWING TOO CLOSELY,BEAT_115,2,11,0,2,42.103008,-87.448747,48,1,Tuesday,11,0,Night,0,0
2026-11-24 01:08:00,25,CLEAR,DARKNESS,SIDESWIPE SAME DIRECTION,DIVIDED - W/MEDIAN,STRAIGHT AND LEVEL,DRY,NO DEFECTS,N,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,BEAT_107,2,11,0,2,41.984148,-87.544858,48,1,Tuesday,11,1,Night,0,0
2026-11-24 06:46:00,45,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,DIVIDED - W/MEDIAN,STRAIGHT AND LEVEL,DRY,DEBRIS ON ROAD,N,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,BEAT_105,2,11,1,2,41.955034,-87.567015,48,1,Tuesday,11,6,Morning_Rush,0,1
2026-11-24 09:03:00,35,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,FOUR WAY INTERSECTION,STRAIGHT AND LEVEL,WET,NO DEFECTS,N,FAILING TO YIELD RIGHT-OF-WAY,BEAT_120,2,11,1,2,42.179328,-87.391078,48,1,Tuesday,11,9,Morning_Rush,0,1
2026-11-24 09:45:00,25,FOG/SMOKE/HAZE,DAYLIGHT,REAR END,NOT DIVIDED,STRAIGHT AND LEVEL,SNOW OR SLUSH,"RUT, HOLES",Y,FOLLOWING TOO CLOSELY,BEAT_117,2,11,0,2,42.129889,-87.427382,48,1,Tuesday,11,9,Morning_Rush,0,0
2026-11-24 09:57:00,55,CLEAR,DAYLIGHT,TURNING,ONE-WAY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,N,IMPROPER OVERTAKING/PASSING,BEAT_113,2,11,1,2,42.077507,-87.476562,48,1,Tuesday,11,9,Morning_Rush,0,1
2026-11-24 13:03:00,35,RAIN,"DARKNESS, LIGHTED ROAD",PARKED MOTOR VEHICLE,NOT DIVIDED,STRAIGHT AND LEVEL,WET,NO DEFECTS,Y,PHYSICAL CONDITION OF DRIVER,BEAT_101,1,11,1,2,41.894954,-87.617377,48,1,Tuesday,11,13,Midday,0,1
2026-11-24 15:28:00,25,SNOW,DAYLIGHT,PARKED MOTOR VEHICLE,NOT DIVIDED,STRAIGHT AND LEVEL,WET,NO DEFECTS,Y,WEATHER,BEAT_103,2,11,0,2,41.919395,-87.598155,48,1,Tuesday,11,15,Midday,0,0
2026-11-24 17:15:00,35,CLEAR,DARKNESS,SIDESWIPE SAME DIRECTION,ONE-WAY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,N,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,BEAT_115,2,11,0,2,42.103553,-87.449551,48,1,Tuesday,11,17,Evening_Rush,0,0
2026-11-24 20:56:00,35,RAIN,DAYLIGHT,PARKED MOTOR VEHICLE,DIVIDED - W/MEDIAN,STRAIGHT AND LEVEL,WET,NO DEFECTS,N,FAILING TO YIELD RIGHT-OF-WAY,BEAT_111,2,11,0,2,42.044331,-87.497213,48,1,Tuesday,11,20,Night,0,0
2026-11-24 22:19:00,30,CLEAR,DAYLIGHT,ANGLE,DIVIDED - W/MEDIAN,STRAIGHT AND LEVEL,DRY,NO DEFECTS,Y,FOLLOWING TOO CLOSELY,BEAT_101,2,11,0,2,41.892407,-87.620355,48,1,Tuesday,11,22,Night,0,0
2026-11-24 22:27:00,25,CLEAR,DAWN,SIDESWIPE SAME DIRECTION,FOUR WAY INTERSECTION,STRAIGHT AND LEVEL,DRY,WORN SURFACE,Y,WEATHER,BEAT_107,3,11,0,2,41.982885,-87.549637,48,1,Tuesday,11,22,Night,0,0
