CRASH_DATE,POSTED_SPEED_LIMIT,WEATHER_CONDITION,LIGHTING_CONDITION,FIRST_CRASH_TYPE,TRAFFICWAY_TYPE,ALIGNMENT,ROADWAY_SURFACE_COND,ROAD_DEFECT,INTERSECTION_RELATED_I,PRIM_CONTRIBUTORY_CAUSE,BEAT_OF_OCCURRENCE,NUM_UNITS,CRASH_MONTH,INJURIES_TOTAL,CRASH_DAY_OF_WEEK,LATITUDE,LONGITUDE,week,day_of_week,day_name,month,hour,time_of_day,is_weekend,incident_occurred
2026-10-19 00:01:00,25,CLEAR,DAYLIGHT,REAR END,DIVIDED - W/MEDIAN,STRAIGHT AND LEVEL,DRY,NO DEFECTS,N,FAILING TO YIELD RIGHT-OF-WAY,BEAT_106,2,10,0,1,41.96253,-87.559312,43,0,Monday,10,0,Night,0,0
2026-10-19 00:28:00,30,CLEAR,"DARKNESS, LIGHTED ROAD",SIDESWIPE SAME DIRECTION,DIVIDED - W/MEDIAN,STRAIGHT AND LEVEL,DRY,NO DEFECTS,N,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,BEAT_108,4,10,0,1,41.999789,-87.531297,43,0,Monday,10,0,Night,0,0
2026-10-19 00:29:00,35,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,FOUR WAY INTERSECTION,STRAIGHT AND LEVEL,DRY,NO DEFECTS,N,FAILING TO YIELD RIGHT-OF-WAY,BEAT_111,2,10,0,1,42.045133,-87.499732,43,0,Monday,10,0,Night,0,0
2026-10-19 01:34:00,30,CLEAR,"DARKNESS, LIGHTED ROAD",ANGLE,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,WORN SURFACE,Y,FAILING TO YIELD RIGHT-OF-WAY,BEAT_107,2,10,1,1,41.984691,-87.542825,43,0,Monday,10,1,Night,0,1
2026-10-19 06:15:00,40,CLEAR,DAYLIGHT,TURNING,DIVIDED - W/MEDIAN,STRAIGHT AND LEVEL,SNOW OR SLUSH,NO DEFECTS,Y,FOLLOWING TOO CLOSELY,BEAT_106,2,10,0,1,41.963582,-87.554233,43,0,Monday,10,6,Morning_Rush,0,0
2026-10-19 06:35:00,40,SEVERE RAIN,DAYLIGHT,ANGLE,FOUR WAY INTERSECTION,STRAIGHT AND LEVEL,WET,"RUT, HOLES",Y,FOLLOWING TOO CLOSELY,BEAT_111,2,10,1,1,42.043154,-87.489706,43,0,Monday,10,6,Morning_Rush,0,1
2026-10-19 06:58:00,30,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,"RUT, HOLES",N,WEATHER,BEAT_118,1,10,0,1,42.145639,-87.411131,43,0,Monday,10,6,Morning_Rush,0,0
2026-10-19 07:39:00,35,CLEAR,DAYLIGHT,ANGLE,FOUR WAY INTERSECTION,STRAIGHT AND LEVEL,DRY,NO DEFECTS,Y,FOLLOWING TOO CLOSELY,BEAT_116,3,10,0,1,42.11912,-87.438683,43,0,Monday,10,7,Morning_Rush,0,0
2026-10-19 09:06:00,25,CLEAR,DARKNESS,TURNING,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,N,FAILING TO YIELD RIGHT-OF-WAY,BEAT_104,1,10,0,1,41.938941,-87.583758,43,0,Monday,10,9,Morning_Rush,0,0
2026-10-19 09:38:00,30,RAIN,"DARKNESS, LIGHTED ROAD",REAR END,NOT DIVIDED,STRAIGHT AND LEVEL,SNOW OR SLUSH,NO DEFECTS,N,FOLLOWING TOO CLOSELY,BEAT_101,2,10,0,1,41.895419,-87.616523,43,0,Monday,10,9,Morning_Rush,0,0
2026-10-19 09:54:00,25,CLEAR,DAYLIGHT,TURNING,FOUR WAY INTERSECTION,STRAIGHT AND LEVEL,DRY,NO DEFECTS,N,DISREGARDING TRAFFIC SIGNALS,BEAT_103,3,10,0,1,41.922548,-87.592283,43,0,Monday,10,9,Morning_Rush,0,0
2026-10-19 09:55:00,40,CLEAR,DAYLIGHT,PEDESTRIAN,NOT DIVIDED,"CURVE, LEVEL",DRY,NO DEFECTS,N,WEATHER,BEAT_111,2,10,0,1,42.042494,-87.498198,43,0,Monday,10,9,Morning_Rush,0,0
2026-10-19 11:46:00,25,RAIN,DAYLIGHT,REAR END,ONE-WAY,STRAIGHT AND LEVEL,WET,NO DEFECTS,N,FOLLOWING TOO CLOSELY,BEAT_113,3,10,0,1,42.067941,-87.474693,43,0,Monday,10,11,Midday,0,0
2026-10-19 20:25:00,30,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,DIVIDED - W/MEDIAN,STRAIGHT AND LEVEL,DRY,SHOULDER DEFECT,N,WEATHER,BEAT_115,2,10,0,1,42.103356,-87.448721,43,0,Monday,10,20,Night,0,0
2026-10-19 23:40:00,25,CLEAR,DAYLIGHT,REAR END,DIVIDED - W/MEDIAN,STRAIGHT AND LEVEL,WET,WORN SURFACE,Y,PHYSICAL CONDITION OF DRIVER,BEAT_118,2,10,0,1,42.147581,-87.413456,43,0,Monday,10,23,Night,0,0
2026-10-19 23:52:00,25,RAIN,"DARKNESS, LIGHTED ROAD",REAR END,DIVIDED - W/MEDIAN,STRAIGHT ON GRADE,WET,NO DEFECTS,Y,FOLLOWING TOO CLOSELY,BEAT_106,4,10,0,1,41.965419,-87.560036,43,0,Monday,10,23,Night,0,0
2026-10-20 02:59:00,40,RAIN,"DARKNESS, LIGHTED ROAD",SIDESWIPE SAME DIRECTION,DIVIDED - W/MEDIAN,STRAIGHT AND LEVEL,WET,NO DEFECTS,Y,FAILING TO YIELD RIGHT-OF-WAY,BEAT_101,2,10,0,2,41.889573,-87.615159,43,1,Tuesday,10,2,Night,0,0
2026-10-20 05:20:00,30,CLEAR,DAYLIGHT,ANGLE,FOUR WAY INTERSECTION,STRAIGHT AND LEVEL,WET,NO DEFECTS,Y,FAILING TO YIELD RIGHT-OF-WAY,BEAT_108,2,10,0,2,41.996918,-87.535035,43,1,Tuesday,10,5,Night,0,0
2026-10-20 05:35:00,35,SNOW,"DARKNESS, LIGHTED ROAD",SIDESWIPE SAME DIRECTION,DIVIDED - W/MEDIAN,STRAIGHT AND LEVEL,WET,DEBRIS ON ROAD,N,FAILING TO YIELD RIGHT-OF-WAY,BEAT_112,2,10,0,2,42.061713,-87.489676,43,1,Tuesday,10,5,Night,0,0
2026-10-20 08:05:00,30,CLEAR,DAYLIGHT,TURNING,NOT DIVIDED,STRAIGHT AND LEVEL,WET,NO DEFECTS,Y,WEATHER,BEAT_119,2,10,0,2,42.168087,-87.401181,43,1,Tuesday,10,8,Morning_Rush,0,0
2026-10-20 09:46:00,25,RAIN,"DARKNESS, LIGHTED ROAD",ANGLE,ONE-WAY,STRAIGHT AND LEVEL,WET,NO DEFECTS,N,FOLLOWING TOO CLOSELY,BEAT_114,1,10,0,2,42.087873,-87.458797,43,1,Tuesday,10,9,Morning_Rush,0,0
2026-10-20 12:21:00,40,CLEAR,DAYLIGHT,REAR END,ALLEY,STRAIGHT AND LEVEL,WET,NO DEFECTS,N,FOLLOWING TOO CLOSELY,BEAT_116,2,10,0,2,42.116112,-87.436931,43,1,Tuesday,10,12,Midday,0,0
2026-10-20 13:05:00,30,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,Y,FAILING TO YIELD RIGHT-OF-WAY,BEAT_107,2,10,0,2,41.981194,-87.546221,43,1,Tuesday,10,13,Midday,0,0
2026-10-20 13:47:00,30,SNOW,DAYLIGHT,TURNING,NOT DIVIDED,STRAIGHT AND LEVEL,SNOW OR SLUSH,NO DEFECTS,N,DISREGARDING TRAFFIC SIGNALS,BEAT_114,2,10,2,2,42.083713,-87.456605,43,1,Tuesday,10,13,Midday,0,1
2026-10-20 16:18:00,35,CLEAR,"DARKNESS, LIGHTED ROAD",REAR END,NOT DIVIDED,STRAIGHT AND LEVEL,WET,NO DEFECTS,N,FAILING TO YIELD RIGHT-OF-WAY,BEAT_105,2,10,2,2,41.951892,-87.572687,43,1,Tuesday,10,16,Evening_Rush,0,1
2026-10-20 16:37:00,30,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,DIVIDED - W/MEDIAN,STRAIGHT AND LEVEL,DRY,NO DEFECTS,N,DISREGARDING TRAFFIC SIGNALS,BEAT_102,2,10,0,2,41.908553,-87.603504,43,1,Tuesday,10,16,Evening_Rush,0,0
2026-10-20 16:37:00,25,CLEAR,DAYLIGHT,REAR END,ALLEY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,Y,FOLLOWING TOO CLOSELY,BEAT_114,2,10,0,2,42.092304,-87.461175,43,1,Tuesday,10,16,Evening_Rush,0,0
2026-10-20 17:55:00,25,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,DIVIDED - W/MEDIAN,STRAIGHT AND LEVEL,DRY,NO DEFECTS,N,FAILING TO YIELD RIGHT-OF-WAY,BEAT_105,2,10,0,2,41.951609,-87.570636,43,1,Tuesday,10,17,Evening_Rush,0,0
2026-10-20 21:03:00,40,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,DIVIDED - W/MEDIAN,STRAIGHT AND LEVEL,WET,NO DEFECTS,N,FOLLOWING TOO CLOSELY,BEAT_119,2,10,0,2,42.166281,-87.398043,43,1,Tuesday,10,21,Night,0,0
2026-10-21 00:04:00,25,CLEAR,DAYLIGHT,REAR END,NOT DIVIDED,STRAIGHT AND LEVEL,WET,NO DEFECTS,Y,PHYSICAL CONDITION OF DRIVER,BEAT_114,1,10,0,3,42.089071,-87.460088,43,2,Wednesday,10,0,Night,0,0
2026-10-21 00:09:00,50,RAIN,"DARKNESS, LIGHTED ROAD",SIDESWIPE SAME DIRECTION,DIVIDED - W/MEDIAN,STRAIGHT AND LEVEL,WET,NO DEFECTS,Y,FOLLOWING TOO CLOSELY,BEAT_105,2,10,1,3,41.955712,-87.561431,43,2,Wednesday,10,0,Night,0,1
2026-10-21 00:54:00,40,SEVERE RAIN,"DARKNESS, LIGHTED ROAD",ANGLE,DIVIDED - W/MEDIAN,STRAIGHT AND LEVEL,SNOW OR SLUSH,NO DEFECTS,N,FAILING TO YIELD RIGHT-OF-WAY,BEAT_110,2,10,2,3,42.024573,-87.512346,43,2,Wednesday,10,0,Night,0,1
2026-10-21 01:48:00,25,CLEAR,"DARKNESS, LIGHTED ROAD",SIDESWIPE SAME DIRECTION,DIVIDED - W/MEDIAN,STRAIGHT AND LEVEL,DRY,NO DEFECTS,Y,FOLLOWING TOO CLOSELY,BEAT_116,2,10,0,3,42.118403,-87.439667,43,2,Wednesday,10,1,Night,0,0
2026-10-21 02:07:00,25,CLEAR,DAYLIGHT,ANGLE,FOUR WAY INTERSECTION,CURVE ON GRADE,DRY,NO DEFECTS,Y,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,BEAT_117,2,10,0,3,42.132969,-87.419818,43,2,Wednesday,10,2,Night,0,0
2026-10-21 03:37:00,45,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,DIVIDED - W/MEDIAN,STRAIGHT AND LEVEL,DRY,NO DEFECTS,Y,FAILING TO YIELD RIGHT-OF-WAY,BEAT_103,2,10,1,3,41.927012,-87.597303,43,2,Wednesday,10,3,Night,0,1
2026-10-21 04:07:00,25,CLEAR,DAYLIGHT,REAR END,DIVIDED - W/MEDIAN,STRAIGHT ON GRADE,DRY,SHOULDER DEFECT,N,FAILING TO YIELD RIGHT-OF-WAY,BEAT_102,3,10,0,3,41.908916,-87.602326,43,2,Wednesday,10,4,Night,0,0
2026-10-21 05:10:00,30,CLEAR,"DARKNESS, LIGHTED ROAD",SIDESWIPE SAME DIRECTION,ONE-WAY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,N,FOLLOWING TOO CLOSELY,BEAT_117,2,10,1,3,42.127858,-87.428528,43,2,Wednesday,10,5,Night,0,1
2026-10-21 12:57:00,25,CLEAR,DARKNESS,REAR END,FOUR WAY INTERSECTION,STRAIGHT AND LEVEL,DRY,NO DEFECTS,N,FAILING TO YIELD RIGHT-OF-WAY,BEAT_117,2,10,0,3,42.133436,-87.426193,43,2,Wednesday,10,12,Midday,0,0
2026-10-21 13:22:00,25,CLEAR,DAYLIGHT,REAR END,DIVIDED - W/MEDIAN,"CURVE, LEVEL",DRY,"RUT, HOLES",N,IMPROPER OVERTAKING/PASSING,BEAT_115,2,10,0,3,42.101946,-87.448934,43,2,Wednesday,10,13,Midday,0,0
2026-10-21 13:53:00,25,CLEAR,"DARKNESS, LIGHTED ROAD",REAR END,NOT DIVIDED,STRAIGHT AND LEVEL,WET,NO DEFECTS,N,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,BEAT_119,2,10,0,3,42.160402,-87.399969,43,2,Wednesday,10,13,Midday,0,0
2026-10-21 14:57:00,30,CLEAR,DAYLIGHT,PEDESTRIAN,NOT DIVIDED,"CURVE, LEVEL",DRY,NO DEFECTS,N,DISREGARDING TRAFFIC SIGNALS,BEAT_114,2,10,0,3,42.083995,-87.455838,43,2,Wednesday,10,14,Midday,0,0
2026-10-21 15:19:00,25,CLEAR,"DARKNESS, LIGHTED ROAD",TURNING,DIVIDED - W/MEDIAN,"CURVE, LEVEL",DRY,"RUT, HOLES",Y,FAILING TO YIELD RIGHT-OF-WAY,BEAT_103,2,10,1,3,41.922148,-87.593383,43,2,Wednesday,10,15,Midday,0,1
2026-10-21 16:22:00,45,FOG/SMOKE/HAZE,DAYLIGHT,TURNING,T-INTERSECTION,STRAIGHT AND LEVEL,WET,NO DEFECTS,N,IMPROPER OVERTAKING/PASSING,BEAT_118,2,10,0,3,42.14188,-87.415087,43,2,Wednesday,10,16,Evening_Rush,0,0
2026-10-21 16:40:00,25,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,DIVIDED - W/MEDIAN,STRAIGHT AND LEVEL,DRY,NO DEFECTS,Y,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,BEAT_117,2,10,0,3,42.130828,-87.427582,43,2,Wednesday,10,16,Evening_Rush,0,0
2026-10-21 16:40:00,25,CLEAR,"DARKNESS, LIGHTED ROAD",ANGLE,FOUR WAY INTERSECTION,STRAIGHT AND LEVEL,WET,NO DEFECTS,Y,FOLLOWING TOO CLOSELY,BEAT_108,1,10,0,3,41.997304,-87.5343,43,2,Wednesday,10,16,Evening_Rush,0,0
2026-10-21 19:46:00,25,CLEAR,DARKNESS,REAR END,DIVIDED - W/MEDIAN,STRAIGHT AND LEVEL,WET,NO DEFECTS,Y,FAILING TO YIELD RIGHT-OF-WAY,BEAT_115,2,10,0,3,42.099053,-87.445283,43,2,Wednesday,10,19,Evening_Rush,0,0
2026-10-21 20:20:00,25,CLEAR,DAYLIGHT,REAR END,FOUR WAY INTERSECTION,STRAIGHT AND LEVEL,DRY,SHOULDER DEFECT,N,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,BEAT_104,2,10,0,3,41.943121,-87.581437,43,2,Wednesday,10,20,Night,0,0
2026-10-21 21:11:00,35,CLEAR,DAYLIGHT,PEDESTRIAN,ONE-WAY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,N,FAILING TO YIELD RIGHT-OF-WAY,BEAT_115,3,10,0,3,42.102296,-87.451926,43,2,Wednesday,10,21,Night,0,0
2026-10-21 21:43:00,35,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,ONE-WAY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,Y,WEATHER,BEAT_112,2,10,0,3,42.058515,-87.487313,43,2,Wednesday,10,21,Night,0,0
2026-10-21 22:21:00,35,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,DIVIDED - W/MEDIAN,STRAIGHT AND LEVEL,DRY,NO DEFECTS,N,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,BEAT_103,2,10,0,3,41.917148,-87.594581,43,2,Wednesday,10,22,Night,0,0
2026-10-21 23:38:00,25,CLEAR,"DARKNESS, LIGHTED ROAD",REAR END,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,N,IMPROPER OVERTAKING/PASSING,BEAT_104,2,10,1,3,41.937705,-87.583574,43,2,Wednesday,10,23,Night,0,1
2026-10-22 03:05:00,20,CLEAR,DAYLIGHT,REAR END,ONE-WAY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,Y,FOLLOWING TOO CLOSELY,BEAT_116,2,10,0,4,42.119333,-87.438143,43,3,Thursday,10,3,Night,0,0
2026-10-22 09:46:00,25,RAIN,DAYLIGHT,REAR END,DIVIDED - W/MEDIAN,"CURVE, LEVEL",WET,NO DEFECTS,Y,FAILING TO YIELD RIGHT-OF-WAY,BEAT_101,2,10,0,4,41.899056,-87.612932,43,3,Thursday,10,9,Morning_Rush,0,0
2026-10-22 09:50:00,30,CLEAR,DAYLIGHT,TURNING,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,DEBRIS ON ROAD,N,WEATHER,BEAT_118,1,10,0,4,42.145317,-87.412248,43,3,Thursday,10,9,Morning_Rush,0,0
2026-10-22 15:22:00,25,CLEAR,"DARKNESS, LIGHTED ROAD",SIDESWIPE SAME DIRECTION,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,N,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,BEAT_120,2,10,0,4,42.175277,-87.38836,43,3,Thursday,10,15,Midday,0,0
2026-10-22 16:36:00,25,CLEAR,DARKNESS,FIXED OBJECT,NOT DIVIDED,STRAIGHT ON GRADE,DRY,NO DEFECTS,Y,FOLLOWING TOO CLOSELY,BEAT_112,1,10,0,4,42.059147,-87.486405,43,3,Thursday,10,16,Evening_Rush,0,0
2026-10-22 18:36:00,25,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,DIVIDED - W/MEDIAN,STRAIGHT AND LEVEL,DRY,NO DEFECTS,Y,WEATHER,BEAT_119,2,10,0,4,42.1627,-87.404709,43,3,Thursday,10,18,Evening_Rush,0,0
2026-10-23 03:38:00,40,CLEAR,"DARKNESS, LIGHTED ROAD",PARKED MOTOR VEHICLE,DIVIDED - W/MEDIAN,STRAIGHT AND LEVEL,DRY,NO DEFECTS,Y,WEATHER,BEAT_119,2,10,0,5,42.166449,-87.398765,43,4,Friday,10,3,Night,0,0
2026-10-23 03:42:00,25,RAIN,"DARKNESS, LIGHTED ROAD",ANGLE,DIVIDED - W/MEDIAN,STRAIGHT AND LEVEL,WET,NO DEFECTS,Y,FAILING TO YIELD RIGHT-OF-WAY,BEAT_104,2,10,1,5,41.943478,-87.578809,43,4,Friday,10,3,Night,0,1
2026-10-23 06:51:00,35,CLEAR,"DARKNESS, LIGHTED ROAD",FIXED OBJECT,ONE-WAY,STRAIGHT AND LEVEL,DRY,SHOULDER DEFECT,N,FOLLOWING TOO CLOSELY,BEAT_112,2,10,0,5,42.058986,-87.484863,43,4,Friday,10,6,Morning_Rush,0,0
2026-10-23 08:01:00,45,CLEAR,DAYLIGHT,REAR END,DIVIDED - W/MEDIAN,STRAIGHT AND LEVEL,DRY,NO DEFECTS,Y,IMPROPER OVERTAKING/PASSING,BEAT_103,2,10,1,5,41.921636,-87.594084,43,4,Friday,10,8,Morning_Rush,0,1
2026-10-23 13:12:00,30,CLEAR,DAYLIGHT,TURNING,DIVIDED - W/MEDIAN,STRAIGHT ON GRADE,DRY,NO DEFECTS,N,WEATHER,BEAT_107,2,10,1,5,41.982892,-87.544462,43,4,Friday,10,13,Midday,0,1
2026-10-23 23:38:00,45,CLEAR,"DARKNESS, LIGHTED ROAD",SIDESWIPE SAME DIRECTION,DIVIDED - W/MEDIAN,STRAIGHT AND LEVEL,DRY,SHOULDER DEFECT,N,WEATHER,BEAT_107,2,10,0,5,41.973749,-87.544621,43,4,Friday,10,23,Night,0,0
2026-10-24 04:00:00,25,CLEAR,DAYLIGHT,REAR END,ONE-WAY,STRAIGHT AND LEVEL,DRY,DEBRIS ON ROAD,Y,DISREGARDING TRAFFIC SIGNALS,BEAT_109,3,10,2,6,42.011809,-87.524292,43,5,Saturday,10,4,Night,1,1
2026-10-24 04:29:00,25,CLEAR,DAYLIGHT,ANGLE,ONE-WAY,"CURVE, LEVEL",DRY,NO DEFECTS,Y,FAILING TO YIELD RIGHT-OF-WAY,BEAT_112,2,10,0,6,42.059693,-87.476154,43,5,Saturday,10,4,Night,1,0
2026-10-24 05:50:00,35,RAIN,DAYLIGHT,SIDESWIPE SAME DIRECTION,NOT DIVIDED,STRAIGHT AND LEVEL,WET,NO DEFECTS,Y,FOLLOWING TOO CLOSELY,BEAT_113,1,10,0,6,42.069959,-87.471825,43,5,Saturday,10,5,Night,1,0
2026-10-24 09:10:00,30,CLEAR,DAYLIGHT,REAR END,FOUR WAY INTERSECTION,"CURVE, LEVEL",DRY,NO DEFECTS,N,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,BEAT_101,2,10,0,6,41.892955,-87.61731,43,5,Saturday,10,9,Morning_Rush,1,0
2026-10-24 09:46:00,25,FOG/SMOKE/HAZE,DAYLIGHT,SIDESWIPE SAME DIRECTION,ONE-WAY,STRAIGHT AND LEVEL,WET,NO DEFECTS,N,FOLLOWING TOO CLOSELY,BEAT_109,2,10,0,6,42.018471,-87.516607,43,5,Saturday,10,9,Morning_Rush,1,0
2026-10-24 09:51:00,25,CLEAR,DAYLIGHT,FIXED OBJECT,ONE-WAY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,N,FOLLOWING TOO CLOSELY,BEAT_102,2,10,0,6,41.906617,-87.605687,43,5,Saturday,10,9,Morning_Rush,1,0
2026-10-24 13:52:00,30,RAIN,DAYLIGHT,REAR END,DIVIDED - W/MEDIAN,STRAIGHT AND LEVEL,WET,NO DEFECTS,Y,FOLLOWING TOO CLOSELY,BEAT_108,2,10,0,6,41.997659,-87.531403,43,5,Saturday,10,13,Midday,1,0
2026-10-24 14:19:00,40,CLEAR,DAYLIGHT,ANGLE,DIVIDED - W/MEDIAN,STRAIGHT AND LEVEL,DRY,NO DEFECTS,Y,IMPROPER OVERTAKING/PASSING,BEAT_113,2,10,0,6,42.076042,-87.476557,43,5,Saturday,10,14,Midday,1,0
2026-10-24 15:09:00,25,SEVERE RAIN,DAYLIGHT,REAR END,DIVIDED - W/MEDIAN,STRAIGHT AND LEVEL,SNOW OR SLUSH,NO DEFECTS,N,DISREGARDING TRAFFIC SIGNALS,BEAT_109,2,10,0,6,42.013724,-87.523604,43,5,Saturday,10,15,Midday,1,0
2026-10-24 19:02:00,30,CLEAR,DAWN,ANGLE,DIVIDED - W/MEDIAN,STRAIGHT AND LEVEL,DRY,NO DEFECTS,N,FOLLOWING TOO CLOSELY,BEAT_108,1,10,0,6,42.00394,-87.535118,43,5,Saturday,10,19,Evening_Rush,1,0
2026-10-24 22:44:00,30,SNOW,DAYLIGHT,PEDESTRIAN,DIVIDED - W/MEDIAN,"CURVE, LEVEL",WET,NO DEFECTS,Y,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,BEAT_118,2,10,0,6,42.14842,-87.412703,43,5,Saturday,10,22,Night,1,0
2026-10-24 23:16:00,40,CLEAR,"DARKNESS, LIGHTED ROAD",REAR END,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,N,FOLLOWING TOO CLOSELY,BEAT_106,2,10,0,6,41.963136,-87.556351,43,5,Saturday,10,23,Night,1,0
2026-10-25 00:31:00,30,CLEAR,DAYLIGHT,REAR END,ALLEY,STRAIGHT AND LEVEL,DRY,SHOULDER DEFECT,N,FAILING TO YIELD RIGHT-OF-WAY,BEAT_116,2,10,0,7,42.120229,-87.438153,43,6,Sunday,10,0,Night,1,0
2026-10-25 04:12:00,30,CLEAR,DUSK,REAR END,ONE-WAY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,N,FOLLOWING TOO CLOSELY,BEAT_115,2,10,0,7,42.101288,-87.448877,43,6,Sunday,10,4,Night,1,0
