CRASH_DATE,POSTED_SPEED_LIMIT,WEATHER_CONDITION,LIGHTING_CONDITION,FIRST_CRASH_TYPE,TRAFFICWAY_TYPE,ALIGNMENT,ROADWAY_SURFACE_COND,ROAD_DEFECT,INTERSECTION_RELATED_I,PRIM_CONTRIBUTORY_CAUSE,BEAT_OF_OCCURRENCE,NUM_UNITS,CRASH_MONTH,INJURIES_TOTAL,CRASH_DAY_OF_WEEK,LATITUDE,LONGITUDE,week,day_of_week,day_name,month,hour,time_of_day,is_weekend,incident_occurred
2026-08-10 04:22:00,25,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,DIVIDED - W/MEDIAN,STRAIGHT AND LEVEL,SNOW OR SLUSH,NO DEFECTS,N,WEATHER,BEAT_107,3,8,0,1,41.987534,-87.547355,33,0,Monday,8,4,Night,0,0
2026-08-10 06:53:00,25,CLEAR,DAYLIGHT,REAR END,ONE-WAY,"CURVE, LEVEL",ICE,NO DEFECTS,Y,DISREGARDING TRAFFIC SIGNALS,BEAT_119,1,8,0,1,42.167699,-87.398162,33,0,Monday,8,6,Morning_Rush,0,0
2026-08-10 07:49:00,25,CLEAR,"DARKNESS, LIGHTED ROAD",ANGLE,FOUR WAY INTERSECTION,STRAIGHT AND LEVEL,WET,NO DEFECTS,N,FOLLOWING TOO CLOSELY,BEAT_107,1,8,0,1,41.982403,-87.542703,33,0,Monday,8,7,Morning_Rush,0,0
2026-08-10 07:50:00,50,RAIN,DAWN,SIDESWIPE SAME DIRECTION,NOT DIVIDED,STRAIGHT AND LEVEL,WET,NO DEFECTS,N,DISREGARDING TRAFFIC SIGNALS,BEAT_120,2,8,1,1,42.180942,-87.391913,33,0,Monday,8,7,Morning_Rush,0,1
2026-08-10 10:32:00,40,RAIN,"DARKNESS, LIGHTED ROAD",ANGLE,DIVIDED - W/MEDIAN,STRAIGHT AND LEVEL,SNOW OR SLUSH,NO DEFECTS,N,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,BEAT_106,2,8,0,1,41.96793,-87.555322,33,0,Monday,8,10,Midday,0,0
2026-08-10 10:40:00,25,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,FOUR WAY INTERSECTION,STRAIGHT AND LEVEL,DRY,"RUT, HOLES",Y,FOLLOWING TOO CLOSELY,BEAT_120,3,8,0,1,42.176646,-87.38937,33,0,Monday,8,10,Midday,0,0
2026-08-10 15:18:00,20,SNOW,DAYLIGHT,FIXED OBJECT,DIVIDED - W/MEDIAN,STRAIGHT AND LEVEL,WET,NO DEFECTS,N,FOLLOWING TOO CLOSELY,BEAT_116,2,8,0,1,42.123142,-87.433246,33,0,Monday,8,15,Midday,0,0
2026-08-10 16:15:00,25,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,NOT DIVIDED,STRAIGHT ON GRADE,DRY,NO DEFECTS,Y,WEATHER,BEAT_107,2,8,1,1,41.984559,-87.551648,33,0,Monday,8,16,Evening_Rush,0,1
2026-08-10 19:54:00,25,CLEAR,DAYLIGHT,TURNING,NOT DIVIDED,STRAIGHT AND LEVEL,SNOW OR SLUSH,WORN SURFACE,N,FAILING TO YIELD RIGHT-OF-WAY,BEAT_104,3,8,0,1,41.934862,-87.586221,33,0,Monday,8,19,Evening_Rush,0,0
2026-08-10 20:50:00,30,CLEAR,DARKNESS,REAR END,DIVIDED - W/MEDIAN,STRAIGHT AND LEVEL,WET,NO DEFECTS,Y,WEATHER,BEAT_108,2,8,1,1,42.001594,-87.534062,33,0,Monday,8,20,Night,0,1
2026-08-10 20:54:00,30,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,FOUR WAY INTERSECTION,STRAIGHT AND LEVEL,DRY,NO DEFECTS,Y,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,BEAT_111,2,8,0,1,42.040987,-87.495835,33,0,Monday,8,20,Night,0,0
2026-08-11 02:40:00,30,RAIN,"DARKNESS, LIGHTED ROAD",SIDESWIPE SAME DIRECTION,NOT DIVIDED,STRAIGHT AND LEVEL,WET,"RUT, HOLES",N,WEATHER,BEAT_115,3,8,1,2,42.103698,-87.449716,33,1,Tuesday,8,2,Night,0,1
2026-08-11 05:35:00,25,RAIN,"DARKNESS, LIGHTED ROAD",SIDESWIPE SAME DIRECTION,DIVIDED - W/MEDIAN,STRAIGHT AND LEVEL,WET,NO DEFECTS,N,FOLLOWING TOO CLOSELY,BEAT_108,1,8,0,2,41.993464,-87.531666,33,1,Tuesday,8,5,Night,0,0
2026-08-11 07:39:00,50,CLEAR,"DARKNESS, LIGHTED ROAD",ANGLE,ONE-WAY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,N,FOLLOWING TOO CLOSELY,BEAT_109,2,8,0,2,42.009342,-87.523307,33,1,Tuesday,8,7,Morning_Rush,0,0
2026-08-11 08:49:00,30,RAIN,DAYLIGHT,SIDESWIPE SAME DIRECTION,FOUR WAY INTERSECTION,STRAIGHT AND LEVEL,SNOW OR SLUSH,NO DEFECTS,N,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,BEAT_112,2,8,1,2,42.05928,-87.483756,33,1,Tuesday,8,8,Morning_Rush,0,1
2026-08-11 09:37:00,30,RAIN,"DARKNESS, LIGHTED ROAD",TURNING,FOUR WAY INTERSECTION,STRAIGHT AND LEVEL,WET,NO DEFECTS,N,WEATHER,BEAT_114,2,8,0,2,42.089943,-87.461757,33,1,Tuesday,8,9,Morning_Rush,0,0
2026-08-11 15:52:00,55,CLEAR,DAYLIGHT,TURNING,FOUR WAY INTERSECTION,STRAIGHT AND LEVEL,WET,NO DEFECTS,Y,DISREGARDING TRAFFIC SIGNALS,BEAT_114,2,8,0,2,42.088444,-87.459354,33,1,Tuesday,8,15,Midday,0,0
2026-08-11 16:22:00,30,CLEAR,DAYLIGHT,PEDESTRIAN,FOUR WAY INTERSECTION,STRAIGHT AND LEVEL,DRY,NO DEFECTS,N,WEATHER,BEAT_110,2,8,0,2,42.02581,-87.506979,33,1,Tuesday,8,16,Evening_Rush,0,0
2026-08-11 21:04:00,25,SNOW,DARKNESS,REAR END,ONE-WAY,STRAIGHT AND LEVEL,WET,NO DEFECTS,Y,FAILING TO YIELD RIGHT-OF-WAY,BEAT_102,2,8,0,2,41.904792,-87.604992,33,1,Tuesday,8,21,Night,0,0
2026-08-12 00:33:00,25,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,NOT DIVIDED,STRAIGHT AND LEVEL,WET,NO DEFECTS,N,FAILING TO YIELD RIGHT-OF-WAY,BEAT_113,2,8,0,3,42.068167,-87.46772,33,2,Wednesday,8,0,Night,0,0
2026-08-12 05:54:00,30,CLEAR,DAYLIGHT,REAR END,ONE-WAY,"CURVE, LEVEL",DRY,DEBRIS ON ROAD,Y,FOLLOWING TOO CLOSELY,BEAT_119,2,8,0,3,42.166067,-87.398078,33,2,Wednesday,8,5,Night,0,0
2026-08-12 06:38:00,25,RAIN,DAYLIGHT,PARKED MOTOR VEHICLE,DIVIDED - W/MEDIAN,STRAIGHT AND LEVEL,WET,"RUT, HOLES",Y,FOLLOWING TOO CLOSELY,BEAT_118,2,8,0,3,42.152758,-87.413164,33,2,Wednesday,8,6,Morning_Rush,0,0
2026-08-12 09:10:00,25,CLEAR,"DARKNESS, LIGHTED ROAD",TURNING,DIVIDED - W/MEDIAN,STRAIGHT AND LEVEL,DRY,NO DEFECTS,Y,DISREGARDING TRAFFIC SIGNALS,BEAT_104,3,8,0,3,41.933866,-87.579334,33,2,Wednesday,8,9,Morning_Rush,0,0
2026-08-12 09:27:00,30,RAIN,DAYLIGHT,ANGLE,FOUR WAY INTERSECTION,STRAIGHT AND LEVEL,WET,NO DEFECTS,N,FOLLOWING TOO CLOSELY,BEAT_109,2,8,0,3,42.019101,-87.515394,33,2,Wednesday,8,9,Morning_Rush,0,0
2026-08-12 11:12:00,45,RAIN,DARKNESS,REAR END,ONE-WAY,STRAIGHT AND LEVEL,WET,NO DEFECTS,Y,FAILING TO YIELD RIGHT-OF-WAY,BEAT_108,2,8,0,3,42.001046,-87.536106,33,2,Wednesday,8,11,Midday,0,0
2026-08-12 13:19:00,30,CLEAR,DAYLIGHT,FIXED OBJECT,NOT DIVIDED,STRAIGHT AND LEVEL,"SAND, MUD, DIRT",NO DEFECTS,Y,FAILING TO YIELD RIGHT-OF-WAY,BEAT_113,2,8,1,3,42.071911,-87.470373,33,2,Wednesday,8,13,Midday,0,1
2026-08-12 14:32:00,30,CLEAR,DAYLIGHT,TURNING,DIVIDED - W/MEDIAN,STRAIGHT AND LEVEL,DRY,NO DEFECTS,N,FAILING TO YIELD RIGHT-OF-WAY,BEAT_117,2,8,0,3,42.138139,-87.426701,33,2,Wednesday,8,14,Midday,0,0
2026-08-12 15:27:00,30,CLEAR,DARKNESS,REAR END,NOT DIVIDED,STRAIGHT AND LEVEL,WET,"RUT, HOLES",N,FOLLOWING TOO CLOSELY,BEAT_102,2,8,0,3,41.913983,-87.60437,33,2,Wednesday,8,15,Midday,0,0
2026-08-12 16:22:00,55,CLEAR,"DARKNESS, LIGHTED ROAD",REAR END,ONE-WAY,STRAIGHT AND LEVEL,WET,NO DEFECTS,N,FOLLOWING TOO CLOSELY,BEAT_116,3,8,0,3,42.119027,-87.440187,33,2,Wednesday,8,16,Evening_Rush,0,0
2026-08-12 18:24:00,20,CLEAR,"DARKNESS, LIGHTED ROAD",REAR END,ONE-WAY,STRAIGHT AND LEVEL,WET,NO DEFECTS,N,FOLLOWING TOO CLOSELY,BEAT_105,3,8,0,3,41.952957,-87.571027,33,2,Wednesday,8,18,Evening_Rush,0,0
2026-08-12 19:03:00,30,CLEAR,DAYLIGHT,FIXED OBJECT,ONE-WAY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,Y,FAILING TO YIELD RIGHT-OF-WAY,BEAT_101,2,8,0,3,41.893523,-87.619558,33,2,Wednesday,8,19,Evening_Rush,0,0
