CRASH_DATE,POSTED_SPEED_LIMIT,WEATHER_CONDITION,LIGHTING_CONDITION,FIRST_CRASH_TYPE,TRAFFICWAY_TYPE,ALIGNMENT,ROADWAY_SURFACE_COND,ROAD_DEFECT,INTERSECTION_RELATED_I,PRIM_CONTRIBUTORY_CAUSE,BEAT_OF_OCCURRENCE,NUM_UNITS,CRASH_MONTH,INJURIES_TOTAL,CRASH_DAY_OF_WEEK,LATITUDE,LONGITUDE,week,day_of_week,day_name,month,hour,time_of_day,is_weekend,incident_occurred
2026-09-28 00:06:00,50,CLEAR,"DARKNESS, LIGHTED ROAD",SIDESWIPE SAME DIRECTION,ONE-WAY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,N,DISREGARDING TRAFFIC SIGNALS,BEAT_119,2,9,0,1,42.161225,-87.40264,40,0,Monday,9,0,Night,0,0
2026-09-28 00:15:00,25,SEVERE RAIN,DAYLIGHT,SIDESWIPE SAME DIRECTION,ONE-WAY,STRAIGHT AND LEVEL,ICE,NO DEFECTS,N,WEATHER,BEAT_111,2,9,1,1,42.04134,-87.498358,40,0,Monday,9,0,Night,0,1
2026-09-28 01:03:00,20,FOG/SMOKE/HAZE,DAYLIGHT,SIDESWIPE SAME DIRECTION,ONE-WAY,STRAIGHT AND LEVEL,WET,NO DEFECTS,Y,FAILING TO YIELD RIGHT-OF-WAY,BEAT_117,2,9,0,1,42.131805,-87.41937,40,0,Monday,9,1,Night,0,0
2026-09-28 01:10:00,25,CLEAR,DAYLIGHT,REAR END,ALLEY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,N,IMPROPER OVERTAKING/PASSING,BEAT_101,3,9,1,1,41.890684,-87.614569,40,0,Monday,9,1,Night,0,1
2026-09-28 03:17:00,40,CLEAR,DAYLIGHT,REAR END,ONE-WAY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,Y,FAILING TO YIELD RIGHT-OF-WAY,BEAT_115,2,9,1,1,42.101793,-87.456167,40,0,Monday,9,3,Night,0,1
2026-09-28 03:33:00,25,CLEAR,"DARKNESS, LIGHTED ROAD",TURNING,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,Y,FAILING TO YIELD RIGHT-OF-WAY,BEAT_103,2,9,0,1,41.921148,-87.595134,40,0,Monday,9,3,Night,0,0
2026-09-28 09:33:00,40,RAIN,"DARKNESS, LIGHTED ROAD",REAR END,ONE-WAY,STRAIGHT AND LEVEL,ICE,NO DEFECTS,Y,WEATHER,BEAT_115,2,9,1,1,42.102068,-87.446547,40,0,Monday,9,9,Morning_Rush,0,1
2026-09-28 10:23:00,25,RAIN,DAYLIGHT,PARKED MOTOR VEHICLE,DIVIDED - W/MEDIAN,STRAIGHT AND LEVEL,WET,NO DEFECTS,Y,FAILING TO YIELD RIGHT-OF-WAY,BEAT_103,3,9,0,1,41.921099,-87.594426,40,0,Monday,9,10,Midday,0,0
2026-09-28 10:51:00,50,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,FOUR WAY INTERSECTION,STRAIGHT AND LEVEL,DRY,DEBRIS ON ROAD,N,DISREGARDING TRAFFIC SIGNALS,BEAT_105,3,9,0,1,41.952029,-87.568991,40,0,Monday,9,10,Midday,0,0
2026-09-28 11:15:00,25,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,Y,PHYSICAL CONDITION OF DRIVER,BEAT_108,2,9,1,1,41.996843,-87.535245,40,0,Monday,9,11,Midday,0,1
2026-09-28 11:45:00,25,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,N,FOLLOWING TOO CLOSELY,BEAT_111,2,9,0,1,42.041648,-87.495386,40,0,Monday,9,11,Midday,0,0
2026-09-28 12:33:00,30,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,DIVIDED - W/MEDIAN,STRAIGHT AND LEVEL,DRY,NO DEFECTS,N,FOLLOWING TOO CLOSELY,BEAT_106,2,9,0,1,41.965146,-87.555705,40,0,Monday,9,12,Midday,0,0
2026-09-28 12:45:00,30,RAIN,"DARKNESS, LIGHTED ROAD",TURNING,FOUR WAY INTERSECTION,STRAIGHT AND LEVEL,SNOW OR SLUSH,WORN SURFACE,N,FOLLOWING TOO CLOSELY,BEAT_105,2,9,1,1,41.952309,-87.569579,40,0,Monday,9,12,Midday,0,1
2026-09-28 12:51:00,25,CLEAR,DAYLIGHT,ANGLE,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,Y,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,BEAT_110,2,9,0,1,42.024053,-87.510725,40,0,Monday,9,12,Midday,0,0
2026-09-28 16:53:00,30,CLEAR,"DARKNESS, LIGHTED ROAD",SIDESWIPE SAME DIRECTION,T-INTERSECTION,STRAIGHT AND LEVEL,DRY,NO DEFECTS,Y,FAILING TO YIELD RIGHT-OF-WAY,BEAT_113,2,9,1,1,42.073844,-87.472079,40,0,Monday,9,16,Evening_Rush,0,1
2026-09-28 19:19:00,45,CLEAR,"DARKNESS, LIGHTED ROAD",TURNING,DIVIDED - W/MEDIAN,STRAIGHT AND LEVEL,WET,NO DEFECTS,Y,FAILING TO YIELD RIGHT-OF-WAY,BEAT_117,2,9,1,1,42.133767,-87.424639,40,0,Monday,9,19,Evening_Rush,0,1
2026-09-28 22:20:00,55,CLEAR,DUSK,TURNING,ONE-WAY,STRAIGHT AND LEVEL,DRY,WORN SURFACE,Y,FAILING TO YIELD RIGHT-OF-WAY,BEAT_107,2,9,0,1,41.982706,-87.544552,40,0,Monday,9,22,Night,0,0
2026-09-28 23:39:00,25,CLEAR,DAYLIGHT,REAR END,DIVIDED - W/MEDIAN,STRAIGHT AND LEVEL,DRY,NO DEFECTS,N,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,BEAT_116,2,9,0,1,42.118658,-87.435891,40,0,Monday,9,23,Night,0,0
2026-09-29 09:30:00,30,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,DIVIDED - W/MEDIAN,STRAIGHT ON GRADE,DRY,NO DEFECTS,Y,FOLLOWING TOO CLOSELY,BEAT_109,2,9,0,2,42.008981,-87.523688,40,1,Tuesday,9,9,Morning_Rush,0,0
2026-09-29 16:14:00,25,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,DIVIDED - W/MEDIAN,STRAIGHT AND LEVEL,WET,DEBRIS ON ROAD,N,FAILING TO YIELD RIGHT-OF-WAY,BEAT_113,2,9,0,2,42.074728,-87.47616,40,1,Tuesday,9,16,Evening_Rush,0,0
2026-09-29 16:53:00,25,CLEAR,DAYLIGHT,TURNING,T-INTERSECTION,STRAIGHT AND LEVEL,DRY,NO DEFECTS,Y,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,BEAT_118,2,9,0,2,42.151324,-87.413793,40,1,Tuesday,9,16,Evening_Rush,0,0
2026-09-29 18:00:00,55,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,ONE-WAY,"CURVE, LEVEL",WET,"RUT, HOLES",N,FOLLOWING TOO CLOSELY,BEAT_108,1,9,0,2,41.999052,-87.53542,40,1,Tuesday,9,18,Evening_Rush,0,0
2026-09-29 21:17:00,20,RAIN,DARKNESS,SIDESWIPE SAME DIRECTION,DIVIDED - W/MEDIAN,STRAIGHT AND LEVEL,WET,NO DEFECTS,Y,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,BEAT_111,3,9,2,2,42.042912,-87.494992,40,1,Tuesday,9,21,Night,0,1
2026-09-29 21:53:00,40,FOG/SMOKE/HAZE,"DARKNESS, LIGHTED ROAD",PARKED MOTOR VEHICLE,DIVIDED - W/MEDIAN,STRAIGHT AND LEVEL,WET,NO DEFECTS,N,FOLLOWING TOO CLOSELY,BEAT_120,1,9,0,2,42.180691,-87.393496,40,1,Tuesday,9,21,Night,0,0
2026-09-29 22:08:00,30,CLEAR,DAYLIGHT,ANGLE,DIVIDED - W/MEDIAN,STRAIGHT AND LEVEL,DRY,WORN SURFACE,N,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,BEAT_117,4,9,0,2,42.140679,-87.421705,40,1,Tuesday,9,22,Night,0,0
