CRASH_DATE,POSTED_SPEED_LIMIT,WEATHER_CONDITION,LIGHTING_CONDITION,FIRST_CRASH_TYPE,TRAFFICWAY_TYPE,ALIGNMENT,ROADWAY_SURFACE_COND,ROAD_DEFECT,INTERSECTION_RELATED_I,PRIM_CONTRIBUTORY_CAUSE,BEAT_OF_OCCURRENCE,NUM_UNITS,CRASH_MONTH,INJURIES_TOTAL,CRASH_DAY_OF_WEEK,LATITUDE,LONGITUDE,week,day_of_week,day_name,month,hour,time_of_day,is_weekend,incident_occurred
2026-06-08 01:52:00,25,CLEAR,DAYLIGHT,ANGLE,DIVIDED - W/MEDIAN,STRAIGHT AND LEVEL,WET,NO DEFECTS,N,DISREGARDING TRAFFIC SIGNALS,BEAT_118,2,6,0,1,42.150688,-87.411239,24,0,Monday,6,1,Night,0,0
2026-06-08 06:39:00,30,CLEAR,"DARKNESS, LIGHTED ROAD",PARKED MOTOR VEHICLE,ALLEY,STRAIGHT AND LEVEL,SNOW OR SLUSH,NO DEFECTS,N,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,BEAT_117,4,6,0,1,42.134469,-87.424985,24,0,Monday,6,6,Morning_Rush,0,0
2026-06-08 06:55:00,40,FOG/SMOKE/HAZE,DAYLIGHT,TURNING,FOUR WAY INTERSECTION,STRAIGHT AND LEVEL,WET,NO DEFECTS,N,WEATHER,BEAT_117,2,6,0,1,42.128321,-87.424479,24,0,Monday,6,6,Morning_Rush,0,0
2026-06-08 07:29:00,35,CLEAR,"DARKNESS, LIGHTED ROAD",SIDESWIPE SAME DIRECTION,NOT DIVIDED,"CURVE, LEVEL",DRY,NO DEFECTS,N,WEATHER,BEAT_113,3,6,1,1,42.07068,-87.474897,24,0,Monday,6,7,Morning_Rush,0,1
2026-06-08 12:18:00,25,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,DIVIDED - W/MEDIAN,STRAIGHT AND LEVEL,DRY,NO DEFECTS,N,FAILING TO YIELD RIGHT-OF-WAY,BEAT_112,2,6,0,1,42.05606,-87.48197,24,0,Monday,6,12,Midday,0,0
2026-06-08 13:08:00,25,RAIN,DARKNESS,REAR END,ONE-WAY,"CURVE, LEVEL",WET,NO DEFECTS,Y,FAILING TO YIELD RIGHT-OF-WAY,BEAT_106,2,6,1,1,41.971865,-87.55574,24,0,Monday,6,13,Midday,0,1
2026-06-08 14:11:00,25,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,NOT DIVIDED,"CURVE, LEVEL",DRY,NO DEFECTS,N,WEATHER,BEAT_115,2,6,0,1,42.105436,-87.451432,24,0,Monday,6,14,Midday,0,0
2026-06-08 22:47:00,35,RAIN,DAYLIGHT,ANGLE,ONE-WAY,STRAIGHT AND LEVEL,ICE,NO DEFECTS,Y,FOLLOWING TOO CLOSELY,BEAT_120,2,6,0,1,42.177029,-87.390534,24,0,Monday,6,22,Night,0,0
2026-06-09 02:20:00,30,SEVERE RAIN,DAYLIGHT,ANGLE,NOT DIVIDED,"CURVE, LEVEL",SNOW OR SLUSH,NO DEFECTS,N,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,BEAT_120,2,6,0,2,42.174752,-87.391657,24,1,Tuesday,6,2,Night,0,0
2026-06-09 03:20:00,20,CLEAR,DARKNESS,REAR END,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,N,WEATHER,BEAT_116,3,6,0,2,42.121134,-87.435631,24,1,Tuesday,6,3,Night,0,0
2026-06-09 11:18:00,30,RAIN,"DARKNESS, LIGHTED ROAD",SIDESWIPE SAME DIRECTION,DIVIDED - W/MEDIAN,STRAIGHT AND LEVEL,SNOW OR SLUSH,"RUT, HOLES",N,FOLLOWING TOO CLOSELY,BEAT_115,1,6,0,2,42.101843,-87.445558,24,1,Tuesday,6,11,Midday,0,0
2026-06-09 11:44:00,30,RAIN,DAYLIGHT,REAR END,ONE-WAY,STRAIGHT AND LEVEL,WET,NO DEFECTS,N,WEATHER,BEAT_114,1,6,0,2,42.087818,-87.461916,24,1,Tuesday,6,11,Midday,0,0
2026-06-09 12:37:00,25,RAIN,DAYLIGHT,REAR END,NOT DIVIDED,STRAIGHT AND LEVEL,WET,NO DEFECTS,N,FOLLOWING TOO CLOSELY,BEAT_120,2,6,0,2,42.178011,-87.38541,24,1,Tuesday,6,12,Midday,0,0
2026-06-09 16:59:00,30,RAIN,DUSK,TURNING,ONE-WAY,STRAIGHT AND LEVEL,ICE,WORN SURFACE,Y,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,BEAT_119,4,6,1,2,42.163667,-87.403504,24,1,Tuesday,6,16,Evening_Rush,0,1
2026-06-09 17:36:00,30,CLEAR,DAYLIGHT,REAR END,DIVIDED - W/MEDIAN,STRAIGHT AND LEVEL,DRY,NO DEFECTS,Y,FOLLOWING TOO CLOSELY,BEAT_112,2,6,0,2,42.058792,-87.48138,24,1,Tuesday,6,17,Evening_Rush,0,0
2026-06-09 20:30:00,30,CLEAR,"DARKNESS, LIGHTED ROAD",SIDESWIPE SAME DIRECTION,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,Y,FOLLOWING TOO CLOSELY,BEAT_108,2,6,0,2,41.993937,-87.537244,24,1,Tuesday,6,20,Night,0,0
