CRASH_DATE,POSTED_SPEED_LIMIT,WEATHER_CONDITION,LIGHTING_CONDITION,FIRST_CRASH_TYPE,TRAFFICWAY_TYPE,ALIGNMENT,ROADWAY_SURFACE_COND,ROAD_DEFECT,INTERSECTION_RELATED_I,PRIM_CONTRIBUTORY_CAUSE,BEAT_OF_OCCURRENCE,NUM_UNITS,CRASH_MONTH,INJURIES_TOTAL,CRASH_DAY_OF_WEEK,LATITUDE,LONGITUDE,week,day_of_week,day_name,month,hour,time_of_day,is_weekend,incident_occurred
2026-05-18 05:05:00,50,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,FOUR WAY INTERSECTION,CURVE ON GRADE,DRY,NO DEFECTS,Y,FOLLOWING TOO CLOSELY,BEAT_105,2,5,0,1,41.955862,-87.572204,21,0,Monday,5,5,Night,0,0
2026-05-18 08:02:00,25,CLEAR,"DARKNESS, LIGHTED ROAD",SIDESWIPE SAME DIRECTION,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,Y,FOLLOWING TOO CLOSELY,BEAT_106,2,5,0,1,41.968844,-87.554867,21,0,Monday,5,8,Morning_Rush,0,0
2026-05-18 09:44:00,30,CLEAR,DAYLIGHT,REAR END,DIVIDED - W/MEDIAN,STRAIGHT AND LEVEL,DRY,NO DEFECTS,Y,FAILING TO YIELD RIGHT-OF-WAY,BEAT_105,2,5,0,1,41.954942,-87.571382,21,0,Monday,5,9,Morning_Rush,0,0
2026-05-18 10:39:00,45,CLEAR,"DARKNESS, LIGHTED ROAD",SIDESWIPE SAME DIRECTION,FOUR WAY INTERSECTION,STRAIGHT AND LEVEL,DRY,NO DEFECTS,N,DISREGARDING TRAFFIC SIGNALS,BEAT_106,2,5,0,1,41.967815,-87.56064,21,0,Monday,5,10,Midday,0,0
2026-05-18 12:35:00,25,CLEAR,DARKNESS,REAR END,DIVIDED - W/MEDIAN,STRAIGHT AND LEVEL,WET,NO DEFECTS,Y,DISREGARDING TRAFFIC SIGNALS,BEAT_109,3,5,0,1,42.014788,-87.52511,21,0,Monday,5,12,Midday,0,0
2026-05-18 16:29:00,35,CLEAR,"DARKNESS, LIGHTED ROAD",PARKED MOTOR VEHICLE,FOUR WAY INTERSECTION,STRAIGHT AND LEVEL,DRY,NO DEFECTS,N,WEATHER,BEAT_109,2,5,0,1,42.009827,-87.522552,21,0,Monday,5,16,Evening_Rush,0,0
2026-05-18 17:09:00,45,CLEAR,"DARKNESS, LIGHTED ROAD",REAR END,DIVIDED - W/MEDIAN,STRAIGHT AND LEVEL,DRY,NO DEFECTS,N,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,BEAT_109,2,5,0,1,42.00855,-87.522848,21,0,Monday,5,17,Evening_Rush,0,0
2026-05-18 18:39:00,30,FOG/SMOKE/HAZE,DAYLIGHT,REAR END,NOT DIVIDED,STRAIGHT AND LEVEL,WET,NO DEFECTS,N,FOLLOWING TOO CLOSELY,BEAT_111,2,5,0,1,42.049341,-87.490586,21,0,Monday,5,18,Evening_Rush,0,0
2026-05-18 20:37:00,20,CLEAR,DAYLIGHT,REAR END,DIVIDED - W/MEDIAN,STRAIGHT AND LEVEL,DRY,NO DEFECTS,Y,FAILING TO YIELD RIGHT-OF-WAY,BEAT_106,2,5,1,1,41.973475,-87.556261,21,0,Monday,5,20,Night,0,1
2026-05-18 20:45:00,25,CLEAR,DAYLIGHT,FIXED OBJECT,DIVIDED - W/MEDIAN,STRAIGHT AND LEVEL,WET,NO DEFECTS,Y,WEATHER,BEAT_120,2,5,0,1,42.176591,-87.38663,21,0,Monday,5,20,Night,0,0
2026-05-18 22:57:00,25,RAIN,"DARKNESS, LIGHTED ROAD",TURNING,DIVIDED - W/MEDIAN,STRAIGHT AND LEVEL,WET,NO DEFECTS,Y,FOLLOWING TOO CLOSELY,BEAT_107,2,5,2,1,41.978502,-87.542701,21,0,Monday,5,22,Night,0,1
2026-05-19 03:19:00,40,CLEAR,"DARKNESS, LIGHTED ROAD",REAR END,DIVIDED - W/MEDIAN,STRAIGHT AND LEVEL,WET,NO DEFECTS,Y,WEATHER,BEAT_112,2,5,1,2,42.0579,-87.483504,21,1,Tuesday,5,3,Night,0,1
2026-05-19 03:43:00,25,CLEAR,DAYLIGHT,ANGLE,DIVIDED - W/MEDIAN,STRAIGHT AND LEVEL,"SAND, MUD, DIRT",NO DEFECTS,Y,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,BEAT_101,4,5,0,2,41.896577,-87.618574,21,1,Tuesday,5,3,Night,0,0
2026-05-19 10:09:00,40,CLEAR,DAYLIGHT,REAR END,ALLEY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,N,WEATHER,BEAT_111,4,5,0,2,42.036841,-87.498454,21,1,Tuesday,5,10,Midday,0,0
2026-05-19 10:33:00,20,CLEAR,DAYLIGHT,TURNING,DIVIDED - W/MEDIAN,STRAIGHT AND LEVEL,DRY,NO DEFECTS,Y,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,BEAT_105,2,5,1,2,41.951123,-87.570376,21,1,Tuesday,5,10,Midday,0,1
2026-05-19 11:33:00,25,CLEAR,DAYLIGHT,TURNING,NOT DIVIDED,STRAIGHT AND LEVEL,WET,NO DEFECTS,Y,IMPROPER OVERTAKING/PASSING,BEAT_104,2,5,0,2,41.939666,-87.582446,21,1,Tuesday,5,11,Midday,0,0
2026-05-19 11:36:00,30,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,DIVIDED - W/MEDIAN,"CURVE, LEVEL",ICE,NO DEFECTS,Y,WEATHER,BEAT_106,3,5,0,2,41.970678,-87.558346,21,1,Tuesday,5,11,Midday,0,0
2026-05-19 12:27:00,30,RAIN,DARKNESS,REAR END,FOUR WAY INTERSECTION,STRAIGHT ON GRADE,SNOW OR SLUSH,"RUT, HOLES",Y,WEATHER,BEAT_106,3,5,0,2,41.966767,-87.557726,21,1,Tuesday,5,12,Midday,0,0
2026-05-19 18:41:00,25,CLEAR,"DARKNESS, LIGHTED ROAD",SIDESWIPE SAME DIRECTION,NOT DIVIDED,STRAIGHT AND LEVEL,WET,NO DEFECTS,Y,FOLLOWING TOO CLOSELY,BEAT_118,2,5,0,2,42.146567,-87.417902,21,1,Tuesday,5,18,Evening_Rush,0,0
2026-05-19 20:19:00,30,SNOW,"DARKNESS, LIGHTED ROAD",TURNING,DIVIDED - W/MEDIAN,STRAIGHT AND LEVEL,ICE,NO DEFECTS,N,FOLLOWING TOO CLOSELY,BEAT_109,2,5,0,2,42.008223,-87.514804,21,1,Tuesday,5,20,Night,0,0
2026-05-19 20:25:00,40,CLEAR,DAYLIGHT,REAR END,DIVIDED - W/MEDIAN,STRAIGHT AND LEVEL,WET,NO DEFECTS,Y,DISREGARDING TRAFFIC SIGNALS,BEAT_114,2,5,0,2,42.082249,-87.464022,21,1,Tuesday,5,20,Night,0,0
2026-05-19 21:34:00,25,CLEAR,DARKNESS,SIDESWIPE SAME DIRECTION,NOT DIVIDED,STRAIGHT AND LEVEL,ICE,NO DEFECTS,Y,FAILING TO YIELD RIGHT-OF-WAY,BEAT_116,2,5,0,2,42.11883,-87.437247,21,1,Tuesday,5,21,Night,0,0
