CRASH_DATE,POSTED_SPEED_LIMIT,WEATHER_CONDITION,LIGHTING_CONDITION,FIRST_CRASH_TYPE,TRAFFICWAY_TYPE,ALIGNMENT,ROADWAY_SURFACE_COND,ROAD_DEFECT,INTERSECTION_RELATED_I,PRIM_CONTRIBUTORY_CAUSE,BEAT_OF_OCCURRENCE,NUM_UNITS,CRASH_MONTH,INJURIES_TOTAL,CRASH_DAY_OF_WEEK,LATITUDE,LONGITUDE,week,day_of_week,day_name,month,hour,time_of_day,is_weekend,incident_occurred
2026-02-23 00:01:00,25,CLEAR,DAYLIGHT,REAR END,T-INTERSECTION,CURVE ON GRADE,DRY,NO DEFECTS,N,FAILING TO YIELD RIGHT-OF-WAY,BEAT_104,2,2,0,1,41.940677,-87.577813,9,0,Monday,2,0,Night,0,0
2026-02-23 00:56:00,20,CLEAR,"DARKNESS, LIGHTED ROAD",TURNING,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,N,FAILING TO YIELD RIGHT-OF-WAY,BEAT_111,2,2,0,1,42.039178,-87.499896,9,0,Monday,2,0,Night,0,0
2026-02-23 02:31:00,25,CLEAR,"DARKNESS, LIGHTED ROAD",PEDESTRIAN,ONE-WAY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,N,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,BEAT_108,2,2,0,1,41.996955,-87.533,9,0,Monday,2,2,Night,0,0
2026-02-23 07:20:00,45,RAIN,DAYLIGHT,ANGLE,DIVIDED - W/MEDIAN,STRAIGHT AND LEVEL,SNOW OR SLUSH,NO DEFECTS,Y,FAILING TO YIELD RIGHT-OF-WAY,BEAT_117,2,2,0,1,42.13463,-87.422573,9,0,Monday,2,7,Morning_Rush,0,0
2026-02-23 08:22:00,50,CLEAR,DAYLIGHT,FIXED OBJECT,FOUR WAY INTERSECTION,STRAIGHT AND LEVEL,DRY,NO DEFECTS,Y,FOLLOWING TOO CLOSELY,BEAT_117,3,2,0,1,42.135847,-87.42478,9,0,Monday,2,8,Morning_Rush,0,0
2026-02-23 13:45:00,35,CLEAR,"DARKNESS, LIGHTED ROAD",PEDESTRIAN,DIVIDED - W/MEDIAN,"CURVE, LEVEL",DRY,"RUT, HOLES",N,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,BEAT_118,2,2,0,1,42.147851,-87.415846,9,0,Monday,2,13,Midday,0,0
2026-02-23 19:50:00,25,CLEAR,DAYLIGHT,TURNING,NOT DIVIDED,STRAIGHT AND LEVEL,"SAND, MUD, DIRT",NO DEFECTS,N,FOLLOWING TOO CLOSELY,BEAT_104,2,2,0,1,41.938383,-87.581136,9,0,Monday,2,19,Evening_Rush,0,0
2026-02-23 21:44:00,35,CLEAR,DARKNESS,REAR END,ONE-WAY,STRAIGHT ON GRADE,DRY,NO DEFECTS,Y,FOLLOWING TOO CLOSELY,BEAT_101,2,2,0,1,41.890561,-87.619604,9,0,Monday,2,21,Night,0,0
2026-02-24 02:40:00,25,CLEAR,DAYLIGHT,REAR END,ALLEY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,Y,WEATHER,BEAT_110,2,2,0,2,42.025934,-87.511265,9,1,Tuesday,2,2,Night,0,0
2026-02-24 03:50:00,25,RAIN,DAYLIGHT,REAR END,ONE-WAY,STRAIGHT AND LEVEL,WET,NO DEFECTS,Y,FAILING TO YIELD RIGHT-OF-WAY,BEAT_119,2,2,1,2,42.162886,-87.398838,9,1,Tuesday,2,3,Night,0,1
2026-02-24 06:56:00,30,FOG/SMOKE/HAZE,DUSK,REAR END,DIVIDED - W/MEDIAN,STRAIGHT AND LEVEL,WET,"RUT, HOLES",Y,IMPROPER OVERTAKING/PASSING,BEAT_117,2,2,0,2,42.132145,-87.425415,9,1,Tuesday,2,6,Morning_Rush,0,0
2026-02-24 10:12:00,25,CLEAR,DAYLIGHT,REAR END,DIVIDED - W/MEDIAN,STRAIGHT AND LEVEL,DRY,NO DEFECTS,N,FOLLOWING TOO CLOSELY,BEAT_101,2,2,0,2,41.894193,-87.618795,9,1,Tuesday,2,10,Midday,0,0
2026-02-24 11:51:00,25,RAIN,DAYLIGHT,REAR END,NOT DIVIDED,STRAIGHT AND LEVEL,WET,NO DEFECTS,Y,FAILING TO YIELD RIGHT-OF-WAY,BEAT_106,2,2,0,2,41.967163,-87.557307,9,1,Tuesday,2,11,Midday,0,0
2026-02-24 12:03:00,30,CLEAR,DAWN,PARKED MOTOR VEHICLE,ONE-WAY,STRAIGHT ON GRADE,DRY,"RUT, HOLES",Y,FAILING TO YIELD RIGHT-OF-WAY,BEAT_118,2,2,0,2,42.147669,-87.422959,9,1,Tuesday,2,12,Midday,0,0
