CRASH_DATE,POSTED_SPEED_LIMIT,WEATHER_CONDITION,LIGHTING_CONDITION,FIRST_CRASH_TYPE,TRAFFICWAY_TYPE,ALIGNMENT,ROADWAY_SURFACE_COND,ROAD_DEFECT,INTERSECTION_RELATED_I,PRIM_CONTRIBUTORY_CAUSE,BEAT_OF_OCCURRENCE,NUM_UNITS,CRASH_MONTH,INJURIES_TOTAL,CRASH_DAY_OF_WEEK,LATITUDE,LONGITUDE,week,day_of_week,day_name,month,hour,time_of_day,is_weekend,incident_occurred
2026-09-21 06:36:00,25,FOG/SMOKE/HAZE,DAYLIGHT,ANGLE,NOT DIVIDED,CURVE ON GRADE,WET,NO DEFECTS,Y,FOLLOWING TOO CLOSELY,BEAT_105,3,9,0,1,41.948382,-87.567528,39,0,Monday,9,6,Morning_Rush,0,0
2026-09-21 09:33:00,30,FOG/SMOKE/HAZE,DAYLIGHT,SIDESWIPE SAME DIRECTION,FOUR WAY INTERSECTION,"CURVE, LEVEL",WET,NO DEFECTS,N,WEATHER,BEAT_109,2,9,0,1,42.012144,-87.524889,39,0,Monday,9,9,Morning_Rush,0,0
2026-09-21 09:45:00,25,CLEAR,DAYLIGHT,REAR END,FOUR WAY INTERSECTION,STRAIGHT AND LEVEL,DRY,NO DEFECTS,N,FAILING TO YIELD RIGHT-OF-WAY,BEAT_119,1,9,0,1,42.16264,-87.402064,39,0,Monday,9,9,Morning_Rush,0,0
2026-09-21 12:07:00,30,CLEAR,"DARKNESS, LIGHTED ROAD",REAR END,FOUR WAY INTERSECTION,STRAIGHT AND LEVEL,DRY,NO DEFECTS,N,DISREGARDING TRAFFIC SIGNALS,BEAT_102,2,9,0,1,41.904014,-87.604602,39,0,Monday,9,12,Midday,0,0
2026-09-21 20:59:00,25,RAIN,DAYLIGHT,ANGLE,NOT DIVIDED,STRAIGHT AND LEVEL,WET,NO DEFECTS,N,FAILING TO YIELD RIGHT-OF-WAY,BEAT_112,2,9,0,1,42.057957,-87.484244,39,0,Monday,9,20,Night,0,0
2026-09-22 02:03:00,25,CLEAR,DAWN,SIDESWIPE SAME DIRECTION,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,N,FAILING TO YIELD RIGHT-OF-WAY,BEAT_106,2,9,0,2,41.96784,-87.556171,39,1,Tuesday,9,2,Night,0,0
2026-09-22 04:57:00,30,CLEAR,"DARKNESS, LIGHTED ROAD",REAR END,ALLEY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,Y,PHYSICAL CONDITION OF DRIVER,BEAT_117,2,9,2,2,42.134347,-87.4219,39,1,Tuesday,9,4,Night,0,1
2026-09-22 05:57:00,30,CLEAR,DARKNESS,REAR END,T-INTERSECTION,STRAIGHT AND LEVEL,DRY,WORN SURFACE,Y,FAILING TO YIELD RIGHT-OF-WAY,BEAT_104,2,9,1,2,41.940683,-87.578016,39,1,Tuesday,9,5,Night,0,1
2026-09-22 06:17:00,25,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,N,FOLLOWING TOO CLOSELY,BEAT_109,1,9,0,2,42.019562,-87.524717,39,1,Tuesday,9,6,Morning_Rush,0,0
2026-09-22 06:47:00,25,CLEAR,DAYLIGHT,ANGLE,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,"RUT, HOLES",Y,FOLLOWING TOO CLOSELY,BEAT_103,3,9,0,2,41.925933,-87.595873,39,1,Tuesday,9,6,Morning_Rush,0,0
2026-09-22 08:17:00,25,CLEAR,DAYLIGHT,REAR END,ONE-WAY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,N,FOLLOWING TOO CLOSELY,BEAT_105,2,9,2,2,41.957513,-87.573934,39,1,Tuesday,9,8,Morning_Rush,0,1
2026-09-22 13:59:00,30,CLEAR,DAYLIGHT,REAR END,DIVIDED - W/MEDIAN,STRAIGHT AND LEVEL,DRY,NO DEFECTS,Y,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,BEAT_118,2,9,0,2,42.147681,-87.41198,39,1,Tuesday,9,13,Midday,0,0
2026-09-22 17:37:00,55,RAIN,"DARKNESS, LIGHTED ROAD",ANGLE,DIVIDED - W/MEDIAN,STRAIGHT AND LEVEL,WET,NO DEFECTS,N,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,BEAT_119,2,9,0,2,42.165433,-87.407814,39,1,Tuesday,9,17,Evening_Rush,0,0
2026-09-22 19:19:00,25,CLEAR,DAYLIGHT,ANGLE,DIVIDED - W/MEDIAN,STRAIGHT AND LEVEL,WET,NO DEFECTS,Y,DISREGARDING TRAFFIC SIGNALS,BEAT_108,2,9,0,2,41.997767,-87.534202,39,1,Tuesday,9,19,Evening_Rush,0,0
2026-09-22 19:55:00,25,CLEAR,DAYLIGHT,REAR END,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,N,FAILING TO YIELD RIGHT-OF-WAY,BEAT_103,2,9,0,2,41.9205,-87.594318,39,1,Tuesday,9,19,Evening_Rush,0,0
2026-09-22 20:02:00,30,CLEAR,"DARKNESS, LIGHTED ROAD",ANGLE,NOT DIVIDED,STRAIGHT AND LEVEL,SNOW OR SLUSH,NO DEFECTS,N,WEATHER,BEAT_113,1,9,0,2,42.072888,-87.472265,39,1,Tuesday,9,20,Night,0,0
2026-09-23 00:44:00,25,RAIN,"DARKNESS, LIGHTED ROAD",SIDESWIPE SAME DIRECTION,NOT DIVIDED,STRAIGHT AND LEVEL,SNOW OR SLUSH,NO DEFECTS,N,WEATHER,BEAT_109,2,9,0,3,42.011595,-87.517382,39,2,Wednesday,9,0,Night,0,0
2026-09-23 00:58:00,45,CLEAR,"DARKNESS, LIGHTED ROAD",TURNING,DIVIDED - W/MEDIAN,"CURVE, LEVEL",ICE,NO DEFECTS,N,FAILING TO YIELD RIGHT-OF-WAY,BEAT_102,2,9,0,3,41.906792,-87.607712,39,2,Wednesday,9,0,Night,0,0
2026-09-23 01:10:00,55,SEVERE RAIN,DAYLIGHT,REAR END,DIVIDED - W/MEDIAN,STRAIGHT AND LEVEL,WET,NO DEFECTS,N,FOLLOWING TOO CLOSELY,BEAT_118,2,9,0,3,42.148546,-87.414811,39,2,Wednesday,9,1,Night,0,0
2026-09-23 04:21:00,25,SNOW,DAYLIGHT,SIDESWIPE SAME DIRECTION,DIVIDED - W/MEDIAN,STRAIGHT AND LEVEL,WET,NO DEFECTS,Y,FOLLOWING TOO CLOSELY,BEAT_110,2,9,0,3,42.028359,-87.505348,39,2,Wednesday,9,4,Night,0,0
2026-09-23 06:06:00,25,CLEAR,DAWN,REAR END,NOT DIVIDED,STRAIGHT AND LEVEL,WET,NO DEFECTS,N,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,BEAT_101,2,9,0,3,41.897956,-87.618022,39,2,Wednesday,9,6,Morning_Rush,0,0
2026-09-23 06:51:00,30,CLEAR,DAYLIGHT,REAR END,ONE-WAY,"CURVE, LEVEL",DRY,NO DEFECTS,Y,FAILING TO YIELD RIGHT-OF-WAY,BEAT_117,1,9,0,3,42.130791,-87.422911,39,2,Wednesday,9,6,Morning_Rush,0,0
