CRASH_DATE,POSTED_SPEED_LIMIT,WEATHER_CONDITION,LIGHTING_CONDITION,FIRST_CRASH_TYPE,TRAFFICWAY_TYPE,ALIGNMENT,ROADWAY_SURFACE_COND,ROAD_DEFECT,INTERSECTION_RELATED_I,PRIM_CONTRIBUTORY_CAUSE,BEAT_OF_OCCURRENCE,NUM_UNITS,CRASH_MONTH,INJURIES_TOTAL,CRASH_DAY_OF_WEEK,LATITUDE,LONGITUDE,week,day_of_week,day_name,month,hour,time_of_day,is_weekend,incident_occurred
2026-08-31 05:20:00,35,CLEAR,"DARKNESS, LIGHTED ROAD",SIDESWIPE SAME DIRECTION,FOUR WAY INTERSECTION,STRAIGHT AND LEVEL,DRY,"RUT, HOLES",N,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,BEAT_108,2,8,0,1,41.997373,-87.532244,36,0,Monday,8,5,Night,0,0
2026-08-31 06:24:00,40,CLEAR,DAYLIGHT,REAR END,DIVIDED - W/MEDIAN,STRAIGHT AND LEVEL,WET,DEBRIS ON ROAD,N,FOLLOWING TOO CLOSELY,BEAT_104,2,8,0,1,41.93387,-87.578951,36,0,Monday,8,6,Morning_Rush,0,0
2026-08-31 10:03:00,25,SEVERE RAIN,DAYLIGHT,REAR END,NOT DIVIDED,STRAIGHT AND LEVEL,SNOW OR SLUSH,NO DEFECTS,N,FOLLOWING TOO CLOSELY,BEAT_115,3,8,1,1,42.106087,-87.444922,36,0,Monday,8,10,Midday,0,1
2026-08-31 12:26:00,25,CLEAR,DAYLIGHT,TURNING,DIVIDED - W/MEDIAN,STRAIGHT AND LEVEL,WET,NO DEFECTS,N,DISREGARDING TRAFFIC SIGNALS,BEAT_106,2,8,0,1,41.967815,-87.560073,36,0,Monday,8,12,Midday,0,0
2026-08-31 13:42:00,35,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,DIVIDED - W/MEDIAN,STRAIGHT AND LEVEL,DRY,NO DEFECTS,Y,FOLLOWING TOO CLOSELY,BEAT_111,2,8,0,1,42.047317,-87.493687,36,0,Monday,8,13,Midday,0,0
2026-08-31 14:29:00,30,SNOW,DAYLIGHT,REAR END,ONE-WAY,STRAIGHT AND LEVEL,SNOW OR SLUSH,"RUT, HOLES",N,FAILING TO YIELD RIGHT-OF-WAY,BEAT_117,2,8,0,1,42.129744,-87.428538,36,0,Monday,8,14,Midday,0,0
2026-08-31 17:34:00,30,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,ALLEY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,Y,FOLLOWING TOO CLOSELY,BEAT_116,1,8,0,1,42.117832,-87.437913,36,0,Monday,8,17,Evening_Rush,0,0
2026-08-31 19:00:00,30,RAIN,"DARKNESS, LIGHTED ROAD",SIDESWIPE SAME DIRECTION,NOT DIVIDED,STRAIGHT AND LEVEL,WET,DEBRIS ON ROAD,N,WEATHER,BEAT_104,2,8,0,1,41.937524,-87.579448,36,0,Monday,8,19,Evening_Rush,0,0
2026-08-31 19:55:00,35,CLEAR,DARKNESS,TURNING,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,SHOULDER DEFECT,N,DISREGARDING TRAFFIC SIGNALS,BEAT_113,3,8,0,1,42.079343,-87.470297,36,0,Monday,8,19,Evening_Rush,0,0
2026-08-31 20:17:00,25,CLEAR,DAYLIGHT,REAR END,ONE-WAY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,N,DISREGARDING TRAFFIC SIGNALS,BEAT_107,2,8,0,1,41.984548,-87.546143,36,0,Monday,8,20,Night,0,0
2026-08-31 21:53:00,35,CLEAR,DARKNESS,TURNING,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,N,FAILING TO YIELD RIGHT-OF-WAY,BEAT_111,2,8,0,1,42.043999,-87.495269,36,0,Monday,8,21,Night,0,0
2026-08-31 21:56:00,25,SNOW,"DARKNESS, LIGHTED ROAD",PEDESTRIAN,DIVIDED - W/MEDIAN,STRAIGHT AND LEVEL,ICE,"RUT, HOLES",Y,PHYSICAL CONDITION OF DRIVER,BEAT_112,3,8,0,1,42.050118,-87.486006,36,0,Monday,8,21,Night,0,0
2026-09-01 04:26:00,30,CLEAR,DAYLIGHT,TURNING,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,Y,DISREGARDING TRAFFIC SIGNALS,BEAT_105,2,9,0,2,41.956059,-87.568632,36,1,Tuesday,9,4,Night,0,0
2026-09-01 06:02:00,25,RAIN,"DARKNESS, LIGHTED ROAD",REAR END,NOT DIVIDED,STRAIGHT AND LEVEL,SNOW OR SLUSH,NO DEFECTS,Y,FOLLOWING TOO CLOSELY,BEAT_117,2,9,0,2,42.135876,-87.430445,36,1,Tuesday,9,6,Morning_Rush,0,0
2026-09-01 09:38:00,25,RAIN,"DARKNESS, LIGHTED ROAD",REAR END,DIVIDED - W/MEDIAN,STRAIGHT AND LEVEL,WET,NO DEFECTS,N,FAILING TO YIELD RIGHT-OF-WAY,BEAT_120,2,9,0,2,42.182355,-87.386104,36,1,Tuesday,9,9,Morning_Rush,0,0
2026-09-01 10:05:00,25,CLEAR,DAYLIGHT,ANGLE,NOT DIVIDED,CURVE ON GRADE,DRY,NO DEFECTS,Y,WEATHER,BEAT_114,1,9,1,2,42.089977,-87.457346,36,1,Tuesday,9,10,Midday,0,1
2026-09-01 11:36:00,30,CLEAR,DUSK,ANGLE,NOT DIVIDED,STRAIGHT AND LEVEL,WET,NO DEFECTS,Y,IMPROPER OVERTAKING/PASSING,BEAT_114,2,9,0,2,42.086147,-87.462751,36,1,Tuesday,9,11,Midday,0,0
2026-09-01 12:22:00,25,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,DIVIDED - W/MEDIAN,STRAIGHT AND LEVEL,DRY,WORN SURFACE,Y,PHYSICAL CONDITION OF DRIVER,BEAT_104,2,9,0,2,41.938762,-87.57844,36,1,Tuesday,9,12,Midday,0,0
2026-09-01 14:38:00,30,CLEAR,DAYLIGHT,TURNING,FOUR WAY INTERSECTION,STRAIGHT AND LEVEL,DRY,"RUT, HOLES",Y,FAILING TO YIELD RIGHT-OF-WAY,BEAT_118,1,9,0,2,42.153848,-87.4191,36,1,Tuesday,9,14,Midday,0,0
2026-09-01 16:36:00,40,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,DIVIDED - W/MEDIAN,STRAIGHT AND LEVEL,DRY,NO DEFECTS,N,DISREGARDING TRAFFIC SIGNALS,BEAT_108,2,9,0,2,42.003614,-87.532457,36,1,Tuesday,9,16,Evening_Rush,0,0
2026-09-01 17:01:00,25,RAIN,DAYLIGHT,TURNING,DIVIDED - W/MEDIAN,STRAIGHT AND LEVEL,ICE,NO DEFECTS,Y,FOLLOWING TOO CLOSELY,BEAT_105,3,9,0,2,41.953416,-87.567367,36,1,Tuesday,9,17,Evening_Rush,0,0
2026-09-01 17:54:00,35,CLEAR,"DARKNESS, LIGHTED ROAD",SIDESWIPE SAME DIRECTION,NOT DIVIDED,STRAIGHT AND LEVEL,WET,SHOULDER DEFECT,Y,FOLLOWING TOO CLOSELY,BEAT_103,1,9,0,2,41.925499,-87.593894,36,1,Tuesday,9,17,Evening_Rush,0,0
