CRASH_DATE,POSTED_SPEED_LIMIT,WEATHER_CONDITION,LIGHTING_CONDITION,FIRST_CRASH_TYPE,TRAFFICWAY_TYPE,ALIGNMENT,ROADWAY_SURFACE_COND,ROAD_DEFECT,INTERSECTION_RELATED_I,PRIM_CONTRIBUTORY_CAUSE,BEAT_OF_OCCURRENCE,NUM_UNITS,CRASH_MONTH,INJURIES_TOTAL,CRASH_DAY_OF_WEEK,LATITUDE,LONGITUDE,week,day_of_week,day_name,month,hour,time_of_day,is_weekend,incident_occurred
2026-08-24 01:16:00,40,RAIN,DAYLIGHT,PEDESTRIAN,ONE-WAY,STRAIGHT AND LEVEL,WET,SHOULDER DEFECT,N,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,BEAT_113,2,8,1,1,42.074865,-87.476977,35,0,Monday,8,1,Night,0,1
2026-08-24 01:25:00,25,CLEAR,DARKNESS,REAR END,DIVIDED - W/MEDIAN,STRAIGHT AND LEVEL,DRY,NO DEFECTS,N,WEATHER,BEAT_115,2,8,0,1,42.104892,-87.444268,35,0,Monday,8,1,Night,0,0
2026-08-24 04:04:00,25,CLEAR,"DARKNESS, LIGHTED ROAD",SIDESWIPE SAME DIRECTION,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,N,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,BEAT_114,2,8,2,1,42.085202,-87.46244,35,0,Monday,8,4,Night,0,1
2026-08-24 07:36:00,25,SNOW,DUSK,PEDESTRIAN,ONE-WAY,STRAIGHT AND LEVEL,WET,NO DEFECTS,Y,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,BEAT_117,2,8,1,1,42.128539,-87.42719,35,0,Monday,8,7,Morning_Rush,0,1
2026-08-24 19:28:00,25,CLEAR,DAYLIGHT,REAR END,DIVIDED - W/MEDIAN,STRAIGHT AND LEVEL,DRY,NO DEFECTS,Y,IMPROPER OVERTAKING/PASSING,BEAT_105,2,8,0,1,41.961086,-87.568405,35,0,Monday,8,19,Evening_Rush,0,0
2026-08-24 19:35:00,30,CLEAR,"DARKNESS, LIGHTED ROAD",REAR END,DIVIDED - W/MEDIAN,STRAIGHT AND LEVEL,DRY,NO DEFECTS,Y,FOLLOWING TOO CLOSELY,BEAT_109,2,8,0,1,42.01298,-87.526092,35,0,Monday,8,19,Evening_Rush,0,0
2026-08-24 20:59:00,30,CLEAR,DAYLIGHT,REAR END,DIVIDED - W/MEDIAN,STRAIGHT AND LEVEL,DRY,NO DEFECTS,Y,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,BEAT_102,2,8,1,1,41.908426,-87.607054,35,0,Monday,8,20,Night,0,1
2026-08-25 00:20:00,25,CLEAR,"DARKNESS, LIGHTED ROAD",TURNING,ONE-WAY,STRAIGHT AND LEVEL,ICE,NO DEFECTS,N,FAILING TO YIELD RIGHT-OF-WAY,BEAT_102,3,8,0,2,41.90567,-87.612777,35,1,Tuesday,8,0,Night,0,0
2026-08-25 05:19:00,50,CLEAR,"DARKNESS, LIGHTED ROAD",FIXED OBJECT,DIVIDED - W/MEDIAN,STRAIGHT AND LEVEL,DRY,"RUT, HOLES",Y,WEATHER,BEAT_117,2,8,0,2,42.129569,-87.421113,35,1,Tuesday,8,5,Night,0,0
2026-08-25 15:21:00,50,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,WORN SURFACE,Y,FOLLOWING TOO CLOSELY,BEAT_116,2,8,0,2,42.119514,-87.432882,35,1,Tuesday,8,15,Midday,0,0
